Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;2;11.3000001907;10.0;3;21.0;1;6.0;14.1000003815;4;23.0;
2;2;11.3000001907;10.0;3;21.0599999428;1;7.0;13.1000003815;6;23.0;
3;2;11.3179998398;10.0;3;21.1229639053;1;8.0;12.1000003815;6;23.0;
4;2;11.336889267;10.0;3;21.1889609098;1;9.0;11.5;6;23.0;
5;2;12.5350322723;10.0;3;21.2580518723;1;9.60000038147;11.5;6;23.0;
6;2;13.5661230087;10.0;3;21.3302885294;1;10.6000003815;11.5;6;23.0;
7;2;14.5986299515;10.0;3;21.8190145493;1;11.6000003815;11.5;6;23.0;
8;2;14.8185567856;10.1999998093;3;22.2388005257;1;11.8999996185;11.5;6;23.4599990845;
9;2;15.0074596405;10.3632001877;3;23.4601941109;1;12.0380001068;11.7299995422;6;23.8212833405;
10;2;15.5570878983;10.9097137451;3;24.5095257759;1;12.1463851929;11.9106416702;6;24.0;
11;2;17.5570869446;11.3658018112;3;25.3986660242;1;12.2000007629;12.0;6;25.2000007629;
12;2;19.5570869446;11.7372808456;3;26.1468911171;1;14.1463851929;12.6000003815;6;26.1576004028;
13;2;20.7545146942;12.0336990356;3;26.7767255306;2;16.1463851929;13.2788000107;5;27.9011039734;
14;2;21.0495262146;12.2662630081;3;27.3107893467;2;18.1463851929;13.4505519867;5;28.5707306862;
15;2;21.289855957;12.446267128;3;27.6016011238;2;19.4778862;13.7328653336;5;29.106993556;
16;2;21.4207210541;12.5;3;27.7940778732;2;20.5123443604;13.943564415;5;29.3452684879;
17;2;23.4589767456;12.5;3;27.9954168797;2;21.5499649048;14.0;6;29.4818768501;
18;2;24.5495796204;12.5;5;28.2052333355;2;22.5909481049;14.0;6;29.630333066;
