Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;4;20.0;1;9.60000038147;11.5;6;23.0;
6;2;13.4499998093;10.0;3;21.0;1;10.6000003815;11.5;6;23.0;
7;2;14.4499998093;10.0;3;21.4999996424;1;11.6000003815;11.5;6;23.0;
8;2;14.6750001907;10.1999998093;3;21.9353003502;1;11.8999996185;11.5;6;23.4599990845;
9;2;14.8708848953;10.3632001877;3;23.1829590797;2;12.0380001068;11.9299993515;5;24.8212833405;
10;2;15.4323320389;10.9097137451;3;24.267437458;2;12.4463853836;11.9106416702;5;25.0;
11;2;17.4323310852;11.3658018112;3;25.2018244267;2;12.5000009537;12.0;5;26.2200007439;
12;2;19.4323310852;11.7372808456;3;26.0066431761;2;14.4523849487;12.6000003815;5;27.1977963448;
13;2;20.6914024353;12.0336990356;3;26.7056586742;2;16.4523849487;13.0788002014;5;27.9616857767;
14;2;21.7966518402;12.2662630081;3;27.3226804733;2;18.4523849487;13.4505519867;5;28.5468815565;
15;2;22.9123077393;12.446267128;4;27.7113106251;2;19.4707298279;13.7328653336;5;28.9890253544;
16;3;24.0388336182;12.5;3;28.0173821449;2;20.4769535065;13.943564415;5;29.1228116751;
17;3;25.1765651703;12.5;4;28.3487696648;2;21.4832286835;14.0;6;29.1438889503;
18;3;26.3256893158;12.5;4;28.7054548264;2;22.4895515442;14.0;6;29.1651208401;
19;3;26.9174537659;12.5;5;29.0869145393;2;22.3999996185;14.3495359421;6;29.1864993572;
20;3;27.0891113281;12.5;6;29.4920539856;2;22.7559490204;14.0;6;29.2080165148;
21;3;27.2714233398;12.5;7;29.9191560745;2;22.3999996185;14.3624048233;7;29.2296639681;
22;3;27.4636192322;12.5;7;30.3658571243;3;22.3999996185;14.3688993454;6;29.2514331341;
23;3;27.6646347046;12.5;8;30.8291530609;3;22.3999996185;14.3754301071;6;29.2733153105;
24;3;27.8731193542;12.5;8;31.3054442406;3;22.3999996185;14.3819942474;7;29.2953014374;
25;3;28.0874500275;12.5;8;31.790620327;3;22.3999996185;14.3885908127;7;29.3173824549;
26;3;24.0874500275;14.5;8;32.2801818848;3;22.7952136993;14.0;7;29.3395489454;
27;3;24.25;14.5;8;32.7693967819;3;22.801864624;14.0;7;29.3617914915;
28;4;22.25;16.5;6;43.2534770966;3;22.3999996185;14.6808958054;7;29.3841004372;
29;4;23.25;16.5;6;44.1277647018;3;22.3999996185;14.6920499802;7;29.4064661264;
30;4;22.25;19.5;6;44.9623126984;3;20.8219394684;15.0;7;29.428878665;
31;4;21.25;22.5;6;45.7519817352;3;19.8286628723;16.0;7;29.4513280392;
32;4;21.25;22.5;6;46.4929065704;3;18.8353977203;17.0;7;29.4738043547;
33;4;20.25;22.5;6;47.1825122833;3;17.8421401978;18.0;7;29.4962974787;
34;4;21.25;19.5;6;47.8194637299;3;16.8488883972;19.0;7;29.5187973976;
35;4;23.25;19.5;7;48.4035673141;3;15.855638504;20.0;7;29.5412938595;
36;4;25.25;19.396194458;7;48.9356279373;3;14.8623876572;21.0;7;29.5637768507;
37;4;27.25;18.4823455811;7;49.4172811508;3;14.4691333771;22.0;9;29.5862361193;
38;4;29.25;21.4823455811;7;49.8508176804;3;14.4758710861;23.0;10;29.6086617708;
39;4;30.6642379761;24.4823455811;7;50.2390155792;3;14.4825983047;24.0;10;29.6310436726;
40;4;31.7708110809;27.4823455811;8;50.4809007645;3;14.4893131256;25.0;12;29.6533719301;
41;6;33.8664054871;31.4823455811;6;51.6704978943;3;14.496011734;26.0;12;29.6756366491;
42;6;34.9517250061;34.4823455811;7;51.8889520168;3;14.5026912689;27.0;12;29.6978281736;
43;6;35.5000267029;35.7000007629;7;52.089993;3;15.0;25.8489131927;13;29.7199368477;
44;6;35.5904960632;36.7000007629;8;52.1559499502;3;14.5159816742;26.0;13;29.7419531345;
45;6;35.620174408;37.7000007629;8;52.2119446993;4;14.5225858688;27.0;10;34.7638677359;
46;6;35.6453742981;37.7000007629;8;52.269973278;4;16.0;27.0;10;34.9356715679;
47;6;35.6714859009;37.7000007629;10;53.3300433159;4;18.5357017517;28.0;11;35.1041302681;
48;6;36.6985168457;38.7000007629;9;53.4821557999;4;19.5422058105;29.0;11;35.2688692808;
49;6;37.7264671326;39.7000007629;9;53.6434231997;4;20.0;30.0;12;35.4295525551;
50;6;37.7553367615;40.7000007629;9;53.8142125607;4;21.5550994873;31.0;12;35.5858855247;
51;6;37.7851104736;41.7000007629;10;53.9948695898;4;22.5614814758;31.0;12;35.7376170158;
52;6;37.815788269;42.7000007629;10;54.185710907;4;23.0;31.9463615417;14;35.8845384121;
53;6;37.8473510742;43.3099708557;12;54.3870147467;6;24.5741043091;32.0;13;36.026484251;
54;7;37.8797798157;43.3616676331;11;54.5990120173;6;24.3999996185;33.0;13;36.1633313894;
55;7;37.9130516052;42.7000007629;13;56.5259346962;6;24.9865226746;33.3457756042;13;36.2949965;
56;7;38.5889129639;44.0868988037;14;58.1798088551;6;24.3999996185;34.4113960266;13;36.4214351177;
57;7;39.1496810913;44.6399841309;14;59.5991406441;6;24.3999996185;34.4958534241;13;37.5268483162;
