Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;5;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;5;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;5;20.3999996185;2;11.6000003815;11.6999998093;5;24.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;12.1999998093;11.5;5;24.4599990845;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;12.3380002975;11.7299995422;5;24.8212833405;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;12.4463853836;11.9106416702;5;25.0;
11;2;17.268743515;11.3658018112;4;24.5045616627;2;12.5000009537;12.0;5;26.2300007343;
12;2;19.268743515;11.7372808456;4;25.1279890537;2;14.4553852081;12.6000003815;5;27.2181913853;
13;2;19.8187427521;12.1927881241;5;25.6242921352;2;16.4553852081;13.0788002014;5;27.9928700924;
14;2;20.8187427521;12.4300279617;5;26.0160515308;2;18.4553852081;13.4505519867;5;28.589247942;
15;2;21.8187427521;12.6147947311;5;26.1558350325;2;19.4834403992;13.7328653336;5;29.0429638624;
16;2;22.8187427521;12.6733751297;5;26.1887089014;2;20.4931354523;13.943564415;5;29.1887089014;
17;2;24.3536624908;12.5;5;26.2221269608;2;21.5029983521;14.0;6;29.2221269608;
18;2;25.3687000275;12.5;5;26.2560760975;2;22.5130233765;14.0;6;29.2560760975;
19;2;25.8152351379;12.5;6;26.2905418873;2;22.7768230438;14.0;6;29.2905418873;
20;2;25.8307437897;12.5;6;26.3255085945;2;22.7871627808;14.0;6;29.3255085945;
21;2;25.25;12.8313770294;6;26.3609591722;2;22.7976531982;14.0;7;29.3609591722;
22;2;25.25;12.8402395248;6;26.3968753815;3;22.8082866669;14.0;6;29.3968753815;
23;2;25.25;12.8492183685;6;26.4332377911;3;22.8190612793;14.0;6;29.4332377911;
24;2;25.8949565887;12.5;6;26.4700255394;3;22.3999996185;14.4299716949;6;29.4700255394;
25;3;25.25;13.0880098343;5;26.5072168112;3;22.3999996185;14.4410076141;6;29.5072168112;
26;3;25.25;13.1028871536;6;26.5447884798;3;22.8521652222;14.0;6;29.5447884798;
27;3;25.25;13.1179151535;6;26.5827163458;3;22.8634357452;14.0;6;29.5827163458;
28;3;25.25;13.1330862045;6;26.6209751368;3;22.8748149872;14.0;6;29.6209751368;
29;3;25.25;13.1483898163;6;26.6595385075;3;22.8862915039;14.0;6;29.6595385075;
30;3;25.25;13.1638154984;6;26.6983793974;3;22.8978614807;14.0;6;29.6983793974;
31;3;25.25;13.1793518066;6;26.7374696732;3;22.9095134735;14.0;6;29.7374696732;
32;3;25.25;13.1949882507;6;26.7767804861;3;22.9212398529;14.0;6;29.7767804861;
33;3;25.25;13.2107124329;7;26.8162822723;3;22.3999996185;14.8883905411;6;29.8162822723;
34;4;25.25;13.2265129089;6;27.8559447527;3;22.9448852539;14.0;6;29.8559447527;
35;4;24.25;14.6423778534;6;27.9257372618;3;22.9567832947;14.0;6;29.8957372904;
36;4;26.25;13.6702947617;7;27.9962195158;3;22.9687213898;14.0;7;29.9356285334;
37;4;28.5982990265;16.670293808;7;28.0673532486;3;22.3999996185;14.9678144455;8;29.9755871296;
38;4;28.6303100586;19.6702957153;7;28.1390984058;3;22.9926757812;14.0;8;30.015581131;
39;4;28.6625938416;22.6702957153;7;28.2114137411;3;23.0046730042;14.0;8;30.0555787086;
40;4;28.6951370239;25.670293808;8;28.2842568159;3;22.3999996185;15.0;9;30.0955479145;
41;5;28.7279167175;27.5;8;28.3575835228;3;23.0286636353;17.0;9;30.135456562;
42;5;28.7609138489;27.5;9;28.4313492775;4;24.0406360626;20.0;8;31.17527318;
43;5;28.7941074371;27.5;9;28.505507946;4;25.0525817871;23.0;8;31.2449660301;
44;5;28.8274784088;27.5;10;28.5800125599;4;25.3734893799;26.0;9;31.3150949478;
45;5;28.8610057831;27.5;10;28.6548153162;4;24.7181777954;29.0;9;31.385622263;
46;6;28.8946647644;27.5;6;45.9798679352;4;25.4156856537;29.0;9;31.4565098286;
47;6;29.2998466492;28.5;6;46.9176206589;5;25.4369525909;29.0;9;31.5277186632;
48;6;30.9623031616;29.5;6;47.7424304485;5;24.3999996185;29.577917099;9;31.5992096663;
49;7;30.9962348938;30.5;6;48.4569956064;5;25.1231498718;29.5943546295;9;31.6709425449;
50;7;30.3519668579;31.5;6;50.0686417818;5;25.5012817383;29.0;9;31.7428772449;
51;7;32.0642166138;33.5;6;50.6176089048;5;25.5228633881;29.0;9;31.8149733543;
52;7;33.0982170105;35.5;7;51.0861181021;5;25.5444927216;29.0;9;31.8871898651;
53;7;33.132194519;37.5;7;51.4859871864;5;24.7976531982;30.0;10;31.9594856501;
54;7;33.1661300659;39.5;7;51.7068408728;5;25.5878448486;29.0;10;32.031819582;
55;7;33.1999969482;41.5;7;51.8142174482;5;25.609544754;29.0;10;32.1041505337;
56;7;33.2337722778;43.0779190063;8;51.9219009876;5;25.2012729645;29.7166194916;8;33.1764371395;
57;7;33.2674369812;44.0943527222;8;53.0298306942;5;26.2119235992;30.7350120544;8;33.2886382341;
58;7;33.4836387634;45.5;8;55.082618475;5;26.8521652222;32.0;9;33.4018968344;
59;7;34.9615020752;48.0;9;58.5986206532;5;26.8634357452;33.3879623413;9;34.5161737204;
60;7;35.8334388733;50.9099998474;9;61.5224710703;5;27.8748149872;35.4049530029;9;34.6714270115;
61;8;36.5355453491;53.6305389404;8;61.6355081797;5;28.3999996185;36.0;10;34.8287960291;
62;9;36.5056037903;55.5674819946;8;61.7746881247;6;29.3999996185;38.0;12;35.988235116;
63;9;36.4810409546;56.5107345581;8;61.9384591579;6;30.9095134735;40.0;11;36.179692626;
64;9;35.0136947632;58.4596633911;8;65.4649085999;7;31.2302398682;42.0;10;36.3737022877;
65;9;36.5447425842;61.8223800659;8;67.5370287895;7;30.3999996185;43.0;10;36.5948239565;
66;9;37.9376182556;64.3469848633;9;69.2173399925;7;30.3999996185;44.0;13;38.3360714912;
67;10;39.2202033997;65.7192382812;7;70.5529199839;7;30.8199996948;44.7000007629;13;39.7444556952;
68;10;38.4000015259;68.0;7;73.2293252945;7;31.1375198364;45.2291984558;13;40.8771622181;
69;10;40.4000015259;71.0;7;73.906011343;7;31.369758606;48.4400482178;13;41.7961673737;
70;10;42.4000015259;74.0;8;74.6034761667;7;31.5353660583;49.4682922363;13;43.3867753744;
71;10;42.4000015259;77.0;9;75.3211239576;7;33.2572822571;49.5983734131;14;43.7198588252;
72;10;42.4000015259;80.0;9;76.0582022667;8;31.6000003815;52.6815223694;14;44.0655578375;
73;10;42.4000015259;83.0;9;77.8137985468;8;30.6000003815;54.9340858459;13;44.4230251908;
74;10;43.4000015259;85.0;10;78.6768323183;8;29.6000003815;57.0562438965;14;44.7914192677;
75;11;44.4000015259;87.0;10;79.5631754398;9;28.6000003815;59.1795501709;12;45.1698991656;
76;11;44.4000015259;89.0;10;80.4717947245;9;27.6000003815;60.1391372681;13;45.5576204062;
77;11;44.4000015259;91.0;11;81.4014811516;9;26.6000003815;62.2098960876;13;45.9537310004;
78;12;44.4000015259;94.0;11;82.3508512974;9;25.6000003815;64.2801055908;14;46.3573698997;
79;12;44.4000015259;95.8931121826;10;83.318348527;10;24.6000003815;63.3496780396;13;46.7676640749;
80;12;44.4000015259;97.0452270508;11;84.3022520542;10;24.0;63.4185333252;14;47.1837291718;
81;12;44.4000015259;97.5063934326;14;85.3006805182;10;24.0;64.4865875244;14;47.6046689153;
82;12;44.4000015259;97.6766357422;17;86.3116039038;10;24.0;65.5537719727;14;48.0295773745;
83;12;44.4000015259;97.8559112549;17;87.3328553438;10;24.0;68.5449066162;15;48.4575406909;
84;12;44.4000015259;95.3000030518;18;89.3621432781;10;24.0;71.8864364624;16;48.8876399994;
85;12;45.4000015259;98.3000030518;18;90.5170657635;10;24.0;74.5961608887;16;49.3189554214;
86;12;46.4000015259;101.300003052;19;91.6881818771;10;24.0;76.6779937744;17;49.7505692244;
87;12;46.4000015259;106.300003052;19;92.874001503;10;25.0;73.6520004272;21;50.1815719008;
88;12;46.4000015259;110.300003052;22;94.0729807615;10;24.0;75.6767501831;21;50.6110671163;
89;12;46.4000015259;114.300003052;22;95.2835196257;10;24.0;75.6767425537;21;51.028046608;
90;12;46.4000015259;119.300003052;20;96.5039503574;11;25.0;74.4687423706;20;51.4072698355;
91;12;47.2718582153;127.300003052;21;97.705909729;11;24.0;76.4687423706;19;51.784017086;
92;12;48.368309021;133.032470703;22;98.8821474314;11;24.0;77.8648071289;18;52.1574776769;
93;12;49.4733543396;138.964126587;22;100.065756202;11;25.0;75.897819519;19;52.526876688;
94;12;46.4000015259;142.30796814;23;101.254569888;11;24.0;79.9301605225;20;52.8914797306;
95;12;46.4000015259;141.652557373;23;104.76641655;11;24.0;83.9618148804;20;53.2505969405;
96;12;46.4000015259;144.237411499;25;108.418947935;11;25.0;80.5846557617;21;53.6035870314;
97;12;46.4000015259;146.060394287;26;112.192547321;11;24.0;81.6690826416;20;53.9498614669;
98;13;46.4000015259;148.518920898;26;116.063766718;11;24.0;83.7513961792;22;54.2888863087;
99;13;47.4000015259;147.747070312;27;120.005363226;11;25.0;80.8315124512;22;54.6201816797;
100;15;46.4000015259;149.842071533;26;123.986454487;11;24.0;81.9093399048;23;54.9433268905;
