Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;4;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;4;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;4;20.3999996185;1;11.6000003815;11.5;6;23.0;
8;2;14.6300001144;10.1999998093;3;21.7264003754;1;11.8999996185;11.5;6;23.4599990845;
9;2;14.7768793106;10.3632001877;3;22.8594274521;1;12.0380001068;11.7299995422;6;23.8212833405;
10;2;15.2867431641;10.9097137451;3;23.8127875328;2;12.1463851929;12.1106414795;5;25.0;
11;2;17.2867431641;11.3658018112;3;24.5981152058;2;12.5000009537;12.0;5;26.305000782;
12;2;19.2867431641;11.7372808456;3;25.2345055342;2;14.4778852463;12.6000003815;5;27.3774651289;
13;2;19.8187427521;12.2087650299;4;25.7443674803;2;16.4778862;13.0788002014;5;28.2463724613;
14;2;20.8187427521;12.4480390549;4;26.1502821445;2;18.4778862;13.4505519867;5;28.9476075172;
15;2;21.8187427521;12.634929657;4;26.3048160076;2;19.5909481049;13.7328653336;5;29.5174618959;
16;2;23.4059104919;12.5;3;26.3530313969;2;20.6354846954;13.943564415;5;29.7912415266;
17;2;24.4276065826;12.5;3;26.4023760557;2;21.683757782;14.0;6;29.9651488066;
18;2;25.4498119354;12.5;3;26.4528282881;2;22.7359294891;14.0;6;30.1525228024;
19;2;25.9037723541;12.5;4;26.5043625832;2;22.3999996185;14.6457567215;6;30.3537294865;
20;2;25.9269638062;12.5;5;26.5569496155;2;23.1061191559;14.0;7;30.5690078735;
21;2;25.25;12.8892374039;6;26.6105561256;2;23.1707019806;14.0;7;30.7984457016;
22;2;25.25;12.902639389;6;26.6651450396;2;23.2395324707;14.0;7;31.0419540405;
23;2;25.25;12.9162864685;6;26.72067523;3;23.3125858307;14.0;7;31.299243927;
24;2;26.0243034363;12.5;6;26.7771017551;3;23.3897724152;14.0;7;31.5698068142;
25;2;25.25;13.2108402252;6;26.8343759775;3;22.3999996185;15.0;7;31.852899313;
26;2;25.25;13.2337503433;6;26.8924454451;3;23.3999996185;14.0;7;32.1475343704;
27;2;25.25;13.256978035;6;26.9512542486;3;23.6442604065;14.0;7;32.4524803162;
28;2;25.25;13.2805013657;6;27.0107431412;3;23.7357444763;14.0;7;32.7662696838;
29;2;25.25;13.3042974472;6;27.0708494186;3;23.8298797607;14.0;7;33.0872173309;
30;2;25.25;13.3283395767;6;27.1315076351;3;21.9261646271;15.0;6;33.4134492874;
31;2;25.25;13.3526029587;6;27.1926498413;3;21.0240345001;16.0;6;33.7429418564;
32;2;25.25;13.3770599365;6;27.2542052269;3;20.122882843;17.0;7;34.0735664368;
33;2;25.25;13.4016819;6;27.3161010742;3;19.2220687866;18.0;7;34.4031443596;
34;2;25.25;13.426440239;6;27.3782629967;3;16.3999996185;19.0;7;34.7295031548;
35;2;25.25;13.4513053894;6;27.4406147003;3;15.3999996185;20.0;7;35.0505337715;
36;2;25.25;13.4762458801;6;27.5030794144;3;14.3999996185;21.0;7;35.3642449379;
37;2;26.25;15.4762458801;5;27.5655794144;3;14.0;22.0;8;35.6688122749;
38;2;26.404510498;17.4762458801;6;27.628036499;3;14.0;23.0;8;35.9626188278;
39;2;25.25;19.4762458801;6;27.690372467;3;15.0;24.0;9;36.2442865372;
40;2;25.25;21.4762458801;6;27.7525100708;3;16.0;25.0;10;36.5126972198;
41;2;25.25;22.5;7;27.8143725395;3;16.5538101196;26.0;9;36.7669973373;
42;2;25.25;22.5;6;27.8758842945;3;16.6301002502;27.0;7;37.0065994263;
43;2;25.25;22.5;6;27.936971426;3;17.7019805908;25.0;7;37.2311697006;
44;2;25.25;22.5;7;27.9975619316;3;14.7019796371;26.0;8;37.4406089783;
45;3;25.25;23.5;6;28.0575861931;3;15.0;25.0;10;37.6350278854;
46;3;25.25;22.5;6;28.1169772148;3;16.0;25.0;11;37.8147182465;
47;3;25.25;22.5;6;28.1756706238;3;17.0;25.0;11;37.9801235199;
48;3;25.25;22.5;6;28.2336053848;4;18.0;25.0;7;48.1318092346;
49;3;25.25;22.5;7;28.2907235622;4;20.0;26.0;9;48.6704311371;
50;3;25.25;22.5;6;28.346971035;4;22.0;26.0;8;49.1711130142;
51;3;25.25;22.5;6;28.4022974968;4;24.0;27.0;9;49.6219387054;
52;3;25.25;22.5;6;28.4566559792;4;26.0;28.0;10;49.9420347214;
53;3;25.25;22.5;6;28.5100040436;4;27.3999996185;29.0;10;50.2347183228;
54;3;25.25;22.5;5;28.5623030663;4;27.9204139709;29.0;11;50.5005426407;
55;3;25.25;22.5;5;29.6135182381;4;28.0001621246;29.0;12;50.7404880524;
56;3;26.25;24.5;5;29.6936190128;4;28.0721473694;29.0;13;50.9558610916;
57;3;27.25;25.9654464722;6;29.7731699944;4;28.136756897;29.0;14;51.1481971741;
58;3;27.25;26.9850311279;6;29.8521416187;4;28.1944580078;29.0;14;51.3191757202;
59;3;27.25;26.5;6;29.9305074215;4;28.2457523346;29.0;14;51.4705476761;
60;4;27.25;27.5;4;44.5082429647;4;28.2911643982;29.0;14;51.5;
61;4;28.25;28.5;4;46.326433301;4;28.2999992371;29.0;14;51.5;
62;4;29.7000007629;30.0;3;47.8552896976;4;28.2999992371;29.0;14;51.5;
63;5;31.0510005951;32.3899993896;3;50.1292380095;4;28.2999992371;29.0;14;51.5;
64;5;33.3185348511;34.6872596741;5;51.2665313482;4;28.2999992371;29.0;14;51.5;
65;5;34.4674072266;37.5800247192;5;52.0818969011;4;28.2999992371;29.0;14;51.5;
66;5;34.6006622314;38.6948127747;6;52.6647458076;4;28.2999992371;29.0;14;51.5;
67;5;34.6517601013;39.7198982239;6;53.2016370296;4;28.2999992371;29.0;15;51.5;
68;5;32.6517601013;40.7455291748;6;53.6987371445;5;28.2999992371;29.0;14;51.5;
69;6;33.5999984741;42.6835021973;5;55.0500442982;5;28.2999992371;29.0;14;53.4224996567;
70;6;34.5999984741;42.9542694092;5;55.4741976261;5;28.7980003357;29.7000007629;15;54.9524345398;
71;6;34.5999984741;44.8211212158;5;55.9238063097;5;29.1847381592;30.2291984558;15;56.1498804092;
72;6;34.5999984741;45.8889007568;7;56.4011262655;5;29.4780597687;30.6162643433;15;57.0801382065;
73;6;34.5999984741;46.0746154785;7;56.9084761143;5;29.6973075867;30.8922767639;15;57.602640152;
74;6;34.5999984741;46.1122360229;7;57.4481767416;5;29.7999992371;31.0;15;58.7647705078;
75;6;34.5999984741;46.1485557556;7;58.0224679708;5;30.7999992371;32.0;10;58.8600923419;
76;6;35.5999984741;46.1835479736;8;58.6334071159;5;31.7999992371;33.0;10;58.9049999714;
77;6;34.5999984741;47.2171974182;8;59.2827415466;5;29.7999992371;35.0;10;59.8644999862;
78;6;36.5999984741;46.2495040894;8;59.9717607498;5;29.7999992371;38.0;11;59.8880499601;
79;7;35.5999984741;47.2804603577;8;60.7011289597;6;29.7999992371;41.0;10;59.9182088971;
80;7;35.5999984741;48.3100814819;8;61.4707098007;6;28.7999992371;43.0;11;59.9546813965;
81;8;36.0;50.3383750916;8;63.2793898582;6;27.7999992371;45.0;11;59.9972003102;
82;9;36.0;52.36536026;8;64.1849255562;6;26.7999992371;47.0;11;60.0455220938;
83;9;35.0;54.3910636902;8;65.0880203247;6;25.7999992371;48.0;8;60.0994222164;
84;9;34.0;56.4000015259;8;66.0034440756;7;24.7999992371;49.0;7;60.1586908102;
85;9;33.0;58.4000015259;9;66.9474470615;7;24.2000007629;50.0;7;60.2231284976;
86;9;31.9999980927;59.4000015259;10;67.9127722979;7;24.2000007629;51.0;8;60.2925430536;
87;9;30.9999980927;60.4000015259;11;68.8912221193;7;24.2000007629;52.0;8;60.36674577;
88;9;29.9999980927;61.4000015259;11;69.8739788532;7;24.2000007629;53.0;8;60.4455481768;
89;9;29.3999996185;62.4000015259;11;70.8519934416;7;24.2000007629;54.0;8;60.5287597179;
90;9;30.3999996185;60.4000015259;12;71.8164088726;7;24.2000007629;55.0;9;60.6161845922;
91;9;29.3999996185;61.4000015259;13;72.758975625;7;24.2000007629;56.0;11;60.7076198459;
92;9;29.3999996185;62.4000015259;13;73.6724146605;7;24.2000007629;57.0;11;60.8028538823;
93;9;30.3999996185;60.4000015259;13;74.5506949425;7;24.2000007629;58.0;12;60.901664257;
94;9;29.3999996185;62.4000015259;13;75.389193058;8;24.2000007629;59.0;12;61.0038172007;
95;9;29.3999996185;64.4000015259;13;76.1847479343;8;24.2000007629;60.0;14;61.1090664864;
96;9;29.3999996185;67.3000030518;13;77.9355986118;8;24.2000007629;61.0;14;61.217153132;
97;9;30.3999996185;70.3000030518;14;78.6612477303;8;24.2000007629;62.0;14;61.3278055191;
98;10;31.3999996185;73.3000030518;13;79.342461586;8;24.2000007629;63.0;15;61.4407401085;
99;11;31.3999996185;76.3000030518;11;93.9806464911;8;18.0;59.0;14;47.5556620955;
100;11;33.4000015259;77.3000030518;12;94.5778273344;8;18.0;60.0;15;47.6722663641;
101;11;34.4000015259;78.3000030518;13;95.136439085;8;18.0;61.0;15;47.7902395129;
102;12;33.4000015259;81.3000030518;12;95.6591464281;8;19.0;59.0;16;47.9092617035;
