Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;4;20.0;2;9.0;11.6999998093;5;24.0;
5;1;12.0;10.0;4;20.0;2;9.80000019073;11.5;5;24.0750000477;
6;1;13.0;10.0;4;20.0;2;10.9225006104;11.5;5;24.1548187733;
7;1;14.0;10.0;4;20.3999996185;2;11.9464464188;11.5;5;24.2396422625;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;12.2718925476;11.5;5;24.8020402193;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;12.440612793;11.7299995422;5;25.2728075981;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;12.5818424225;11.9106416702;5;25.5683498383;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;12.6705055237;12.0;5;26.9241136312;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;14.6636190414;12.6000003815;5;28.0502605438;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;16.6636199951;13.0788002014;5;28.9755983353;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;18.6636199951;13.4505519867;5;29.7357566357;
15;1;19.8187427521;12.446267128;4;25.0;2;19.8273925781;13.7328653336;5;30.3666775227;
16;1;20.8187427521;12.5;4;25.0;2;20.8902492523;13.943564415;5;30.7032151222;
17;1;21.8187427521;12.5;4;25.0;2;21.9573497772;14.0;6;30.9410111904;
18;1;22.8187427521;12.5;5;25.0;2;23.0286884308;14.0;6;31.1927320957;
19;1;23.25;12.5;5;25.0;2;23.3578186035;14.0;6;31.457960844;
20;1;23.25;12.5;6;25.0;2;23.4373874664;14.0;7;31.736051321;
21;1;23.25;12.5;6;25.0;2;22.3999996185;15.0;7;32.0261163712;
22;1;23.25;12.5;6;25.0;2;23.3999996185;14.0;7;32.3270235062;
23;1;23.25;12.5;6;25.0;2;23.6981067657;14.0;8;32.6373996735;
24;1;23.25;12.5;6;25.0;2;23.7912197113;14.0;8;32.9556460381;
25;1;23.25;12.5;6;25.0;3;23.8866939545;14.0;6;33.2799611092;
26;1;23.25;12.5;6;25.0;3;22.3999996185;15.0;6;33.6083769798;
27;1;23.25;12.5;6;25.0;3;23.3999996185;14.0;6;33.9388012886;
28;1;23.25;12.5;6;25.0;3;24.181640625;14.0;6;34.2690696716;
29;1;23.25;12.5;6;25.0;3;24.2807197571;14.0;6;34.5970001221;
30;1;23.25;12.5;4;25.0;3;22.3791007996;15.0;6;34.9204511642;
31;1;23.25;12.5;3;25.0;3;21.4761352539;16.0;6;35.2373766899;
32;1;23.25;12.5;2;25.0;3;20.5712127686;17.0;7;35.5458788872;
33;1;23.25;12.5;2;25.0;3;19.5712127686;16.0;7;35.8442521095;
34;1;23.25;12.5;2;25.0;3;20.3999996185;16.0;7;36.1310186386;
35;1;23.25;12.5;2;25.0;3;21.3999996185;17.0;7;36.4049510956;
36;1;23.25;12.5;1;25.0;3;20.3999996185;16.0;7;36.6650886536;
37;1;23.25;12.5;2;25.0;3;20.3999996185;16.0;7;36.910736084;
38;1;23.25;12.5;2;25.0;3;21.3999996185;17.0;7;37.1414585114;
39;1;23.25;13.5;2;25.0;3;22.3999996185;18.0;7;38.3570632935;
40;1;23.25;14.5;2;25.0;3;22.3999996185;17.5;7;38.6050790548;
41;1;23.25;15.5;3;25.0;3;25.3999996185;20.5;8;38.8399857283;
42;1;23.25;16.5;4;25.0;3;24.7290267944;23.5;8;39.0621869564;
43;1;23.25;17.5;4;25.0;3;24.3999996185;26.5;9;39.2722144127;
44;1;23.25;17.5;4;25.0;3;24.7601852417;29.5;9;39.4706977606;
45;1;23.25;17.5;4;25.0;3;25.7765712738;29.0;11;39.6583395004;
46;1;23.25;17.5;6;25.0;4;26.7934970856;29.0;10;39.8358857632;
47;1;23.25;17.5;8;25.0;4;27.3999996185;29.6849365234;6;39.9298759699;
48;1;23.25;17.5;8;25.0;4;25.3999996185;30.7149391174;6;39.9916484356;
49;1;23.25;17.5;8;25.0;4;24.3999996185;31.7458248138;7;40.0551680326;
50;1;23.25;17.5;8;25.0;5;24.3999996185;32.7775840759;6;40.1204047203;
51;1;23.25;17.5;8;25.0;5;24.3999996185;33.8102035522;6;40.1873208284;
52;1;23.25;17.5;8;25.0;5;24.9061965942;34.0;7;40.2558712959;
53;1;23.25;17.5;10;25.0;5;25.9267616272;32.0;7;40.3260030746;
54;1;23.25;17.5;10;25.0;5;24.9477996826;33.0;8;41.3976553679;
55;1;23.25;17.5;10;25.0;5;25.3999996185;35.9488296509;9;41.4707596302;
56;1;23.25;17.5;12;25.0;5;27.9912281036;34.0;9;41.5452394485;
57;1;23.25;17.5;12;25.0;5;27.0135707855;36.0;13;41.6210107803;
58;1;23.25;17.5;11;25.0;5;26.3999996185;39.0;13;41.6979820728;
59;1;23.25;17.5;11;25.0;5;28.0593948364;37.0;12;41.7760548592;
60;1;23.25;17.5;12;25.0;5;27.0828170776;38.5;12;41.8551237583;
61;1;23.25;17.5;12;25.0;6;27.1065368652;39.5;10;46.9350771904;
62;1;23.25;17.5;13;25.0;6;28.3999996185;39.5;10;47.1657981873;
63;1;23.25;17.5;12;25.0;6;28.3999996185;41.757900238;9;47.3939390182;
64;1;23.25;17.5;12;25.0;6;30.1791496277;42.5;10;47.6190071106;
65;1;23.25;17.5;13;26.0;6;31.0319862366;41.0;12;47.8405444622;
66;1;23.7000007629;18.0;14;26.7800006866;6;30.0737667084;43.0;12;49.7525345087;
67;1;24.0510005951;18.3899993896;14;27.3745174408;6;31.5342845917;41.7000007629;13;51.2975033522;
68;1;24.3185329437;18.6872596741;14;27.8194847107;6;30.8909893036;43.2291984558;14;52.5329953432;
69;1;24.5187683105;18.9097423553;13;28.0;6;32.1610183716;41.6162643433;15;53.5216829777;
70;1;24.5999984741;19.0;13;28.0;7;32.299118042;43.4433670044;15;54.1498414278;
71;1;24.5999984741;19.0;13;28.0;7;32.4255752563;44.0;16;54.5395293236;
72;1;24.5999984741;19.0;13;28.0;7;29.4958457947;47.0;17;54.9072407484;
73;1;24.5999984741;19.0;13;28.0;7;28.5277061462;48.0;17;55.2141999006;
74;1;24.5999984741;19.0;13;28.0;7;28.5580558777;47.0;16;55.4257780313;
75;1;24.5999984741;19.0;13;28.0;7;26.5868988037;49.0;16;55.6317814589;
76;1;24.5999984741;19.0;14;28.0;7;25.6142597198;51.0;17;55.8321400881;
77;1;24.5999984741;19.0;14;28.0;7;25.6401596069;50.0;17;57.0268115997;
78;1;24.5999984741;19.0;14;28.0;7;24.6646308899;53.0;17;57.2157808542;
79;1;24.5999984741;19.0;14;28.0;7;24.6877098083;56.0;19;57.3675811291;
80;1;24.5999984741;19.0;14;28.0;7;25.1000003815;56.0;18;57.4770900011;
81;1;24.5999984741;19.0;14;28.0;7;24.1000003815;59.0;18;57.5851578712;
82;1;24.5999984741;19.0;14;28.0;7;24.1000003815;62.0;18;57.6916776896;
83;1;24.5999984741;19.0;15;28.0;7;25.1000003815;61.5;23;57.7965517044;
84;2;24.5999984741;19.0;14;28.0;7;24.1000003815;63.5;22;57.8996931314;
85;2;24.5999984741;19.0;14;28.0;8;24.1000003815;65.0;20;62.2510237694;
86;2;24.5999984741;19.0;15;28.0;8;26.1000003815;65.5;19;62.4673508406;
87;2;24.5999984741;19.0;15;28.0;8;27.1000003815;65.5;19;62.6798506975;
88;2;24.5999984741;19.0;15;28.0;8;27.1000003815;68.5;19;62.8882383108;
89;2;24.5999984741;19.0;15;28.0;8;29.1000003815;68.5;19;63.0922554731;
90;2;24.5999984741;19.0;16;28.0;8;30.1000003815;68.5;19;63.2916725874;
91;2;24.5999984741;19.0;16;28.0;8;30.1000003815;70.5;20;64.4862884283;
92;2;24.5999984741;19.0;16;28.0;8;32.5266189575;70.5;20;64.6959326267;
93;2;24.5999984741;19.0;16;28.0;8;33.6187591553;70.5;20;64.9006584883;
94;2;24.5999984741;19.0;16;28.0;8;32.7081947327;73.5;21;65.1003462076;
95;2;24.5999984741;19.0;16;28.0;8;33.7948188782;73.5;21;65.2544068098;
96;2;24.5999984741;19.0;17;28.0;8;33.8785514832;73.5;22;65.3954050541;
97;2;24.5999984741;19.0;13;28.0;8;32.9593353271;76.0509490967;19;65.5331653357;
98;2;24.5999984741;19.0;13;28.0;8;34.0371170044;75.0614013672;19;65.6676328182;
99;2;24.5999984741;19.0;13;28.0;8;34.1118812561;74.0719451904;21;65.7987718582;
100;2;24.5999984741;19.0;13;28.0;8;33.1836128235;76.0825653076;21;65.9265632629;
