Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;2;9.0;11.6999998093;5;24.0;
5;1;12.0;10.0;5;20.0;2;9.80000019073;11.5;5;24.0750000477;
6;1;13.0;10.0;5;20.0;2;10.9225006104;11.5;5;24.1548187733;
7;1;14.0;10.0;5;20.3999996185;2;11.9464464188;11.5;5;24.2396422625;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;12.2718925476;11.5;5;24.8020402193;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;12.440612793;11.7299995422;5;25.2728075981;
10;2;15.2687425613;10.9097137451;4;23.7716035843;2;12.5818424225;11.9106416702;4;25.5683498383;
11;2;17.268743515;11.3658018112;4;24.5557456017;2;12.6705055237;12.0;4;26.9241136312;
12;2;19.268743515;11.7372808456;4;25.1909515858;2;14.6636190414;12.6000003815;4;28.0502605438;
13;2;20.3243408203;12.0336990356;5;25.6996334791;2;16.6636199951;13.0788002014;4;28.9755983353;
14;2;21.3439407349;12.2662630081;5;26.10437572;2;18.6636199951;13.4505519867;4;29.7357566357;
15;2;22.3640708923;12.446267128;5;26.2577478886;2;19.8273925781;13.7328653336;4;30.3666775227;
16;2;23.3847293854;12.5;5;26.3048160076;2;20.8902492523;13.943564415;4;30.7032151222;
17;2;24.4059104919;12.5;5;26.3530313969;2;21.9573497772;14.0;5;30.9410111904;
18;2;25.4276065826;12.5;5;26.4023760557;2;23.0286884308;14.0;5;31.1927320957;
19;2;25.8810691833;12.5;6;26.4528282881;2;23.3578186035;14.0;5;31.457960844;
20;2;25.9037723541;12.5;6;26.5043625832;2;23.4373874664;14.0;5;31.736051321;
21;2;25.9269638062;12.5;6;26.5569496155;2;22.3999996185;15.0;6;32.0261163712;
22;2;25.9506263733;12.5;6;26.6105561256;3;23.3999996185;14.0;5;32.3270235062;
23;2;25.9747505188;12.5;6;26.6651450396;4;23.6981067657;14.0;4;32.6373996735;
24;2;25.9993152618;12.5;6;26.72067523;4;23.7912197113;14.0;5;32.9556460381;
25;2;26.0243034363;12.5;6;26.7771017551;4;23.8866939545;14.0;5;33.2799611092;
26;2;26.0496959686;12.5;6;26.8343759775;4;23.9839878082;14.0;5;33.6083769798;
27;2;26.0754699707;12.5;6;26.8924454451;4;24.0825119019;14.0;5;33.9388012886;
28;2;26.101600647;12.5;6;26.9512542486;4;24.181640625;14.0;5;34.2690696716;
29;2;26.1280651093;12.5;6;27.0107431412;4;24.2807197571;14.0;5;34.5970001221;
30;2;26.1548347473;12.5;6;27.0708494186;4;22.3791007996;15.0;5;35.9204511642;
31;2;26.1818828583;12.5;6;27.1315076351;4;22.4761352539;16.0;4;36.3898767233;
32;2;26.2091789246;12.5;6;27.1926498413;4;22.5712127686;17.0;4;36.872377634;
33;2;26.2366924286;12.5;6;27.2542052269;4;21.9691619873;16.0;4;37.3687108755;
34;2;26.2643928528;12.5;6;27.3161010742;4;22.8573379517;16.0;4;37.8799622059;
35;2;26.2922458649;12.5;7;27.3782629967;4;23.3999996185;17.8744716644;4;38.4075100422;
36;2;26.3202190399;12.5;8;27.4406147003;4;23.0007667542;16.0;4;38.952960968;
37;2;26.3482761383;14.5;8;27.5030794144;4;23.0863609314;16.0;5;39.5180439949;
38;2;26.3763847351;16.5;9;27.5655794144;4;24.1821918488;17.0;5;40.1044733524;
39;2;26.404510498;18.5;9;27.628036499;4;25.2889041901;18.0;5;40.713773489;
40;2;26.4326171875;20.5;10;27.690372467;4;25.3999996185;21.0;5;41.3470795155;
41;2;26.4606666565;22.5;10;27.7525100708;4;27.3999996185;23.0;6;42.0049180984;
42;2;26.4886302948;22.5;11;27.8143725395;5;27.3229675293;25.0;5;42.6869893074;
43;2;26.5164680481;22.5;12;27.8758842945;5;28.3743171692;27.0;6;43.3919630051;
44;2;26.5441474915;22.5;12;27.936971426;5;26.9704265594;30.0;6;44.1173224449;
45;2;26.5716362;22.5;13;27.9975619316;5;26.3743171692;30.0;7;44.8592772484;
46;3;26.598903656;22.5;12;38.0575861931;5;27.3743171692;31.0;8;45.6127653122;
47;3;27.62591362;23.5;13;38.5169768333;5;27.5398025513;32.0;9;46.2973399162;
48;3;28.652639389;24.5;13;38.9500703812;5;26.5398025513;31.0;9;46.9564228058;
49;3;29.6790523529;25.5;13;39.3555440903;5;26.5398025513;31.0;9;47.615480423;
50;3;30.705121994;26.5;14;39.7327582836;5;27.1346435547;32.0;9;48.2658262253;
51;3;31.7308254242;27.5;14;40.0816893578;5;26.1346435547;31.0;10;49.8990592957;
52;3;32.7561378479;27.5;14;40.4028401375;6;27.1346435547;32.0;11;50.6600025892;
53;3;33.781036377;27.5;14;40.6971440315;6;29.1346435547;34.0;11;51.4110696316;
54;4;34.3137130737;27.5;14;40.9658651352;6;30.2733192444;36.0;12;52.149499774;
55;4;34.4346389771;27.5;14;41.2105002403;6;27.8753700256;39.0;12;52.8741371632;
56;4;34.5447235107;27.5;14;41.4326939583;6;28.4000530243;39.0;13;53.585391283;
57;4;34.6447143555;27.5;15;41.6341667175;6;27.0007667542;41.0;13;54.2850599289;
58;4;34.7353744507;27.5;16;41.7125790119;6;27.0863609314;43.0;14;55.9760479927;
59;5;34.7706604004;27.5;15;43.0946273804;6;30.1821918488;40.0;14;56.6920056343;
60;5;35.3925819397;28.0;15;44.2267327309;6;31.2889041901;41.0;15;57.4075145721;
61;5;35.9020309448;28.3899993896;15;45.1452822685;6;31.3999996185;43.0;17;58.1264772415;
62;5;36.3153762817;28.6872596741;16;45.8882284164;7;34.4000015259;41.0;16;58.8523037434;
63;5;36.6497039795;28.9097423553;16;47.3132667542;7;32.8901290894;44.0;16;61.7900665998;
64;5;37.840965271;30.0;16;47.5791524649;7;33.0712127686;42.5835342407;17;64.3579351902;
65;5;38.8931159973;31.0;16;47.8637943268;8;31.745136261;44.8350982666;17;66.6127744913;
66;5;39.5387039185;32.0;16;48.1692947149;8;31.0712108612;44.6162643433;16;68.6157337427;
67;5;39.6761817932;33.0;16;49.4978656769;8;31.3999996185;41.5446624756;16;70.249915719;
68;5;40.8240356445;35.0;16;49.9317731857;8;29.6000003815;42.6764945984;17;72.6320655346;
69;5;41.9832954407;36.0;15;50.398799777;8;31.6000003815;43.7011680603;17;74.0311634541;
70;5;42.1549682617;37.0;15;50.9013175964;8;31.6000003815;46.7263946533;17;75.2836327553;
71;6;42.340007782;38.0;13;61.4414483309;8;31.6000003815;49.7521591187;17;76.2913446426;
72;6;38.1836700439;43.0;14;62.5209145546;8;31.2000007629;52.7784500122;19;77.2747018337;
73;6;37.8999977112;47.0473136902;15;63.6133724451;9;30.2000007629;55.8052558899;18;78.2195702791;
74;6;37.8999977112;49.4131126404;14;64.7161477804;9;29.2000007629;57.8052558899;18;80.1143275499;
75;6;37.8999977112;51.6891098022;14;65.8266593218;9;30.2000007629;61.8052558899;20;80.9254723787;
76;6;37.5603294373;53.9819259644;15;66.9422241449;9;31.6000003815;65.8052520752;23;81.6753534675;
77;6;37.3448295593;54.8909301758;16;68.0598442554;9;33.5999984741;67.8052520752;23;82.3617852926;
78;7;38.4217071533;56.2149925232;16;70.1760120392;9;33.5999984741;72.8052520752;23;82.9854074121;
79;7;39.4910926819;57.5524673462;16;71.4865806103;9;33.5999984741;76.8454284668;24;83.5490878224;
80;7;38.5532722473;57.9011955261;16;72.8243151903;9;32.5999984741;72.8911819458;26;84.0572777987;
81;7;38.6086273193;59.2585487366;16;74.1897908449;9;30.6000003815;69.8911819458;26;84.5153822303;
82;7;37.6576156616;59.6215019226;15;75.5536167622;9;29.6000003815;68.8911819458;27;84.9292344451;
83;7;35.7007446289;62.9747619629;8;76.9182052612;9;29.6000003815;66.8911819458;26;85.3046851158;
84;7;34.7385406494;65.7788085938;10;78.2204110622;9;29.6000003815;67.9155807495;27;85.4873402119;
85;7;35.75;63.1409111023;10;79.5253112316;9;30.6000003815;70.9155807495;26;85.6496921778;
86;7;32.75;66.5480651855;10;80.882866621;9;32.5999984741;70.9155807495;27;85.8155267239;
87;8;31.7499980927;70.0036010742;9;82.2918224335;9;32.5999984741;74.9155807495;27;85.9844882488;
88;8;32.75;67.5099258423;10;83.7499914169;9;33.5999984741;79.3339538574;28;86.1562098265;
89;8;29.7499980927;70.8960494995;9;85.2534480095;9;34.5999984741;79.7953414917;27;86.3303138018;
90;8;28.7499980927;72.0359344482;10;86.7956571579;9;33.5999984741;82.8511657715;25;86.5064130425;
91;8;27.7499980927;74.1769790649;10;88.3667240143;9;34.5999984741;83.9080505371;23;86.684112072;
92;8;27.1499996185;76.7186355591;10;89.9529700279;9;34.5999984741;84.9658279419;24;86.8630091548;
93;7;22.0;74.8603286743;11;77.5370259285;10;33.5999984741;89.0243453979;21;101.042698443;
94;7;23.0;74.8168792725;11;79.0985746384;10;35.5999984741;90.5213470459;22;101.222772241;
95;7;24.0;75.6183395386;11;80.6157183647;10;36.5999984741;91.6113891602;22;101.402823508;
96;7;25.0;76.4125213623;12;82.066801548;10;36.5999984741;95.7014160156;23;101.582449138;
97;7;27.0;74.1845397949;12;83.4081511497;10;37.5999984741;96.3077163696;23;101.761252344;
98;7;27.0;74.9208145142;13;84.5260148048;10;39.5999984741;97.4328765869;24;101.938845456;
99;7;29.0;73.2526855469;13;86.4499125481;10;40.75;97.5571899414;25;102.114853144;
100;7;29.75;72.9442901611;13;88.3124828339;10;39.75;96.6804046631;27;102.288915455;
101;8;29.75;76.6576004028;14;91.1003785133;10;39.75;95.8022460938;28;102.460688889;
102;9;31.75;78.1533584595;14;92.8634324074;10;40.1500015259;95.9224853516;28;102.629850566;
103;9;31.75;78.6574554443;13;94.5370292664;10;41.1500015259;95.0408935547;29;102.796098948;
104;9;29.75;82.1628189087;13;96.1156958342;10;40.1500015259;97.1572647095;30;102.95915556;
105;9;31.75;83.8988418579;15;97.5956125259;10;39.9499969482;99.2714080811;30;103.118767738;
106;10;31.75;84.3850860596;14;98.9744259119;10;40.9499969482;98.383140564;32;103.274708629;
107;10;31.75;85.8517227173;14;100.15013206;10;43.0774688721;101.492294312;32;103.426777601;
108;10;32.75;88.2931900024;14;102.144667149;10;43.9426803589;104.598747253;32;103.574801326;
109;9;32.75;87.705116272;14;103.134618402;11;43.3574829102;105.702362061;32;103.718633235;
110;9;33.75;89.0844497681;15;104.059950113;11;43.5718650818;107.803039551;32;103.858153701;
111;9;33.75;90.0844497681;15;104.919921637;11;44.5858154297;110.90071106;33;103.993268311;
112;9;33.75;91.0844497681;16;106.715676188;11;43.5993270874;111.995285034;34;104.123908818;
113;10;33.75;96.0844497681;15;107.509870172;11;43.6123886108;114.086738586;35;104.25003022;
114;10;34.75;100.084449768;16;108.249235749;11;44.6250038147;117.175018311;35;104.915741265;
115;10;36.75;97.3672790527;17;108.938350797;11;43.6915740967;118.641021729;36;105.592649639;
116;10;36.0;98.3672790527;17;109.582190156;11;43.7592658997;121.114852905;35;106.276699781;
117;10;26.0;91.5868606567;16;90.1858462095;12;44.827671051;124.593688965;33;126.963680983;
118;10;28.0;89.5868606567;17;90.5883934498;12;44.8963699341;127.074577332;33;128.649352193;
119;10;28.0;87.5868606567;18;90.8698729277;12;46.9649353027;127.554550171;34;130.389575601;
120;10;28.0;89.5868606567;18;91.1599520445;12;49.0329589844;132.030700684;34;131.183404446;
121;10;28.0;87.5868606567;18;91.4583528042;12;53.2123374939;135.500305176;37;131.970302463;
