Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;2;11.3000001907;10.0;3;21.0;2;6.0;14.3000001907;3;24.0;
2;2;11.3000001907;10.0;2;21.0900000334;2;7.19999980927;13.1000003815;3;24.0750000477;
3;2;11.3269996643;10.0;2;21.1871190071;2;8.21500015259;12.1000003815;3;24.1548187733;
4;2;11.3561353683;10.0;2;21.2917383909;2;9.23096370697;11.5;3;24.2396422625;
5;2;12.5812826157;10.0;2;21.4042263031;2;9.84792900085;11.5;3;24.32964468;
6;2;13.631901741;10.0;2;21.5249304771;2;10.9988937378;11.5;3;24.4249849319;
7;2;14.6862182617;10.0;2;22.0694183111;2;12.0274963379;11.5;3;24.5258028507;
8;2;14.9312381744;10.1999998093;2;22.5515855551;2;12.3577404022;11.5;3;25.1074724197;
9;2;15.1482124329;10.3632001877;2;23.8668255806;2;12.5322418213;11.7299995422;3;25.5981249809;
10;2;15.7400722504;10.9097137451;2;25.0237190723;2;12.6794376373;11.9106416702;3;27.0045269728;
11;2;17.7400722504;11.3658018112;2;26.0350353718;2;13.10135746;12.5274600983;3;28.1791577339;
12;2;19.7400722504;11.7372808456;2;26.9207777977;2;14.7871255875;13.0216779709;3;29.1491684914;
13;2;21.1027641296;12.0336990356;2;27.703961134;2;16.7871265411;13.4066829681;3;29.9495353699;
14;2;22.2458877563;12.2662630081;2;28.4073903561;2;18.7871246338;13.6998376846;4;30.6162354946;
15;2;23.400428772;12.446267128;2;28.8833937645;3;19.9798088074;13.9190797806;4;31.020377636;
16;2;24.5662689209;12.5;3;29.2762613297;3;21.0524978638;14.0;5;31.2764942646;
17;3;25.7430610657;12.5;3;29.692073822;3;22.1293334961;14.0;5;31.5459370613;
18;3;26.9301757812;12.5;4;30.1288084984;3;23.2101669312;14.0;5;31.8279831409;
19;3;27.557964325;12.5;5;30.5837950706;3;23.5483951569;14.0;6;32.1216664314;
20;3;27.7627067566;12.5;5;31.0537385941;3;23.6364994049;14.0;6;32.4257769585;
21;3;27.9741821289;12.5;5;31.534784317;3;23.7277336121;14.0;6;32.7388663292;
22;3;28.1906528473;12.5;6;32.0226202011;3;23.8216590881;14.0;6;33.0592675209;
23;3;28.4101791382;12.5;6;32.5126152039;3;23.9177799225;14.0;7;33.3851213455;
24;3;28.6306762695;12.5;6;32.9999876022;4;24.0155353546;14.0;6;33.7144150734;
25;3;28.8499946594;12.5;6;33.4799880981;4;22.3999996185;15.0;6;34.045027256;
26;3;29.0659942627;12.5;6;33.9480848312;4;23.3999996185;14.0;6;34.3747816086;
