Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;5;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;5;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;5;20.3999996185;1;11.6000003815;11.5;6;23.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;11.8999996185;11.5;6;23.4599990845;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;12.0380001068;11.7299995422;6;23.8212833405;
10;1;14.8187427521;10.9097137451;4;22.7316036224;1;12.1463851929;11.9106416702;6;24.0;
11;1;15.8187427521;11.3658018112;4;23.4745616913;1;12.2000007629;12.0;6;25.2000007629;
12;1;16.8187427521;11.7372808456;4;24.0673980713;1;14.1463851929;12.6000003815;6;26.1576004028;
13;1;17.8187427521;12.0336990356;4;24.5325260162;1;15.1463851929;13.0788002014;6;26.9011039734;
14;1;18.0396366119;12.2662630081;4;24.892534256;1;16.1463851929;13.4505519867;6;27.4657306671;
15;1;18.2016410828;12.446267128;4;25.0;2;18.1463851929;13.9328651428;5;28.88712883;
16;1;18.25;12.5;4;25.0;2;20.1463851929;13.943564415;5;29.0349999666;
17;1;20.2016410828;12.5;4;25.0;2;21.4568843842;14.0;6;29.0708627701;
18;1;21.2016410828;12.5;4;25.0;2;22.4676437378;14.0;6;29.1075841188;
19;1;22.2016410828;12.5;5;25.0;2;22.7322750092;14.0;6;29.1451579332;
20;1;23.2016410828;12.5;6;25.0;2;22.3999996185;14.343547821;6;29.1835762262;
21;1;23.25;12.5;7;25.0;2;22.7550735474;14.0;6;29.2228286266;
22;1;23.25;12.5;7;25.0;2;22.3999996185;14.3668489456;7;29.2629028559;
23;1;23.25;12.5;7;25.0;2;22.7788696289;14.0;7;29.3037842512;
24;1;23.25;12.5;7;25.0;2;22.3999996185;14.3911352158;7;29.3454560041;
25;1;23.25;12.5;7;25.0;2;22.3999996185;14.4036369324;7;29.3878990412;
26;1;23.25;12.5;7;25.0;3;22.3999996185;14.4163694382;6;29.4310919046;
27;1;23.25;12.5;7;25.0;3;22.3999996185;14.7155456543;6;29.4750107527;
28;1;23.25;12.5;7;25.0;3;22.842502594;14.0;6;29.5196297169;
29;1;23.25;12.5;7;25.0;3;22.8558883667;14.0;6;29.5649203062;
30;1;23.25;12.5;7;25.0;3;22.3999996185;14.7824602127;6;29.6108520031;
31;1;23.25;12.5;7;25.0;3;22.8832550049;14.0;8;29.6573919058;
32;1;23.25;12.5;7;25.0;3;22.8972167969;14.0;8;29.7045050859;
33;1;23.25;12.5;7;25.0;3;22.9113502502;14.0;8;29.7521544695;
34;1;23.25;12.5;7;25.0;3;22.3999996185;14.876077652;8;29.8003009558;
35;1;23.25;12.5;7;25.0;3;22.9400901794;14.0;9;29.848903656;
36;1;23.25;12.5;7;25.0;3;22.3999996185;14.924451828;9;29.8979198933;
37;1;23.25;12.5;7;25.0;3;22.9693756104;14.0;9;29.9473053217;
38;1;23.25;12.5;7;25.0;3;22.3999996185;14.9736528397;9;29.9970140457;
39;1;23.25;13.5;7;25.0;3;22.3999996185;14.998506546;9;30.0469989777;
40;1;23.25;14.5;7;25.0;3;23.0140991211;14.0;9;30.0972118378;
41;1;23.25;15.5;7;25.0;3;22.3999996185;15.0;9;30.1476035118;
42;1;23.25;16.5;8;25.0;3;23.0442810059;17.0;9;30.1981236935;
43;1;23.25;17.5;8;25.0;3;23.0594367981;19.0;9;30.248721838;
44;1;23.25;17.5;8;25.0;3;23.0746154785;21.0;10;30.2993469238;
45;1;23.25;17.5;8;25.0;3;23.0898036957;23.0;10;30.349947691;
46;1;23.25;17.5;8;25.0;3;22.3999996185;25.0;11;30.4004728794;
47;1;23.25;17.5;8;25.0;3;23.120141983;24.0;12;30.4508714676;
48;1;23.25;17.5;9;25.0;3;23.1352615356;24.0;12;30.5010929108;
49;1;23.25;17.5;9;25.0;3;22.3999996185;25.0;13;30.5510873795;
50;1;23.25;17.5;9;25.0;3;23.1653251648;24.0;13;30.6008057594;
51;1;23.25;17.5;11;25.0;3;23.1802406311;24.0;13;30.6502001286;
52;1;23.25;17.5;11;25.0;3;23.19506073;24.0;13;30.6992235184;
53;1;23.25;17.5;11;25.0;3;22.3999996185;25.0;13;31.7478303909;
54;1;23.25;17.5;12;25.0;3;24.2243480682;25.0;13;31.8159770966;
55;1;23.25;17.5;13;25.0;3;25.2387924194;26.0;13;31.8838171959;
56;1;23.25;17.5;13;25.0;3;25.2530860901;27.0;14;31.9513040781;
57;1;23.25;17.5;13;25.0;3;24.3999996185;29.0;15;32.0183929205;
58;1;23.25;17.5;13;25.0;3;24.3999996185;30.4686203003;15;32.0850405693;
59;1;23.25;17.5;13;25.0;3;25.2949428558;29.5509490967;15;32.1512056589;
60;1;23.25;17.5;14;25.0;3;25.3085174561;29.5614051819;15;32.2168488503;
61;1;23.25;17.5;14;25.0;3;24.3999996185;30.5719451904;15;32.2819330692;
62;1;23.25;17.5;15;25.0;3;25.3350429535;29.5825614929;18;32.3464229107;
63;2;23.25;17.5;14;41.0;3;25.3479766846;29.5932502747;18;32.4102853537;
64;3;25.25;19.5;13;42.6399993896;3;25.3606796265;29.6040077209;18;32.4734896421;
65;3;27.25;21.5;12;44.5155032873;3;24.3999996185;30.0;18;32.5360069275;
66;4;28.2175006866;24.0;11;46.0974283218;3;25.3853721619;29.0;19;32.597810626;
67;4;28.6453495026;26.3899993896;11;47.4263271093;3;24.3999996185;30.6366577148;20;34.0671873093;
68;4;29.0001277924;28.6872596741;11;48.5472383499;3;25.8199996948;30.3476524353;20;35.1941360235;
69;4;29.2990951538;29.9097423553;11;49.3562043905;3;25.1375198364;31.8878898621;20;36.0359545946;
70;4;29.491645813;31.0;13;49.9488575459;3;26.369758606;31.2860393524;22;36.6547716856;
71;4;29.6166419983;32.0;13;50.5172936916;4;26.5878944397;31.5731735229;21;36.9360849857;
72;4;29.7563362122;33.0;14;50.9147508144;4;25.6000003815;32.6920509338;21;37.0010040998;
73;4;29.9116363525;34.0;14;51.296153307;4;26.6000003815;31.7032337189;22;37.0649501085;
74;4;30.0832672119;35.0;14;51.7148916721;4;25.6000003815;32.7144393921;22;37.1279027462;
75;4;30.2716999054;36.0;14;52.1712703705;4;23.6000003815;34.563949585;23;37.1898442507;
76;4;30.4770698547;37.0;14;52.6646785736;4;22.6000003815;35.5949211121;23;37.2462974787;
77;4;30.6991043091;38.0;14;53.1934347153;4;21.6000003815;36.6231498718;23;37.2687973976;
78;4;30.9370441437;39.0;15;53.7546668053;4;20.6000003815;37.6343994141;23;37.2912938595;
79;3;26.5999984741;35.0;15;48.0;5;19.6000003815;38.6456451416;21;43.068443656;
80;3;26.5999984741;36.0;15;48.0;5;19.6000003815;40.6568870544;21;43.680487752;
81;3;26.5999984741;37.0;13;48.0;5;19.6000003815;42.6681175232;20;45.3154984713;
82;3;26.5999984741;38.0;12;48.0;5;19.6000003815;45.6793289185;18;46.0369983912;
83;3;26.5999984741;39.0;12;48.0;5;20.0;48.6905212402;19;46.7717633247;
84;3;26.5999984741;40.0;13;48.0;6;20.0;51.7016868591;18;47.5119661093;
85;3;26.5999984741;41.0;13;48.0;6;20.0;52.875;18;48.2495574951;
86;3;26.5999984741;42.0;14;48.0;6;20.0;55.7239151001;19;48.9766721725;
87;3;26.5999984741;42.0;14;48.0;6;20.0;58.4313926697;18;49.6860309839;
88;3;26.5999984741;42.0;15;48.0;6;20.0;60.4884109497;18;50.3712887764;
89;3;26.5999984741;42.0;15;48.0;6;20.0;62.5477409363;19;51.0272977352;
90;3;26.5999984741;42.0;15;48.0;6;21.0;61.6094017029;19;51.6502559185;
91;3;26.5999984741;42.0;16;48.0;6;20.0;63.6734008789;19;52.2377494574;
92;3;26.5999984741;42.0;16;48.0;6;20.0;65.7397460938;20;52.7886826992;
93;3;26.5999984741;42.0;16;48.0;6;21.0;64.8084182739;21;53.3031334877;
94;3;26.5999984741;42.0;16;48.0;6;20.0;66.8793869019;22;53.7821516991;
95;3;26.5999984741;42.0;17;49.0;6;20.0;68.9525909424;22;54.2275321484;
96;3;27.5999984741;43.0;17;49.0900000334;6;21.0;68.0279769897;22;54.6415891647;
97;3;28.5999984741;44.0;17;49.1871190071;6;21.0;67.1054458618;23;55.0269488096;
98;3;28.5999984741;45.0;18;49.2917383909;6;20.0;69.1848983765;23;55.3863711357;
99;3;28.5999984741;46.0;19;49.4042263031;6;21.0;68.2661972046;23;55.6983966827;
100;4;28.5999984741;47.0;16;49.5249304771;6;21.0;67.3491973877;25;55.8516800404;
101;4;28.5999984741;48.0;16;49.6541694403;6;20.0;69.4258422852;25;56.0036101341;
102;4;28.5999984741;48.4887542725;15;49.7922235727;6;21.0;68.5018005371;25;56.158039093;
103;4;28.5999984741;48.6129989624;14;49.9393253326;6;21.0;65.7040176392;25;56.3145349026;
104;4;28.5999984741;50.4887542725;13;50.0956480503;6;20.0;67.7822723389;24;56.472638607;
105;4;29.5999984741;49.4887542725;14;50.261295557;6;21.0;65.8613204956;24;56.6318693161;
106;4;30.5999984741;49.4887542725;14;50.4362905025;7;21.0;65.9409332275;23;80.7917299271;
107;4;29.5999984741;50.4887542725;14;50.6205644608;7;23.0;68.020866394;23;82.6317129135;
108;4;29.5999984741;51.4887542725;15;50.8139474392;7;23.0;68.9758605957;23;84.1574826241;
109;4;29.5999984741;52.4887542725;15;51.016159296;7;23.0;69.0556488037;25;85.3855361938;
110;4;28.5999984741;52.4887542725;15;51.2268030643;7;22.0;72.1350021362;25;86.3538141251;
111;4;28.5999984741;53.4887542725;16;51.445360899;7;23.0;72.2136459351;25;87.1090135574;
112;6;28.5999984741;55.4887542725;15;51.6711919308;7;22.0;75.2913513184;27;87.697206974;
113;6;28.5999984741;57.4887542725;15;51.9035346508;9;22.0;78.3678894043;25;87.8860578537;
114;6;28.5999984741;59.4887542725;15;52.141512394;9;24.0;75.443031311;25;88.0331516266;
115;6;28.5999984741;61.4887542725;16;52.3841423988;9;24.0;78.7232055664;25;88.1766867638;
116;6;28.5999984741;63.4887542725;16;52.6303496361;9;25.0;76.3232040405;26;88.3163323402;
117;6;28.5999984741;65.0194549561;16;53.1568040848;9;26.0;76.3232040405;27;88.451798439;
118;6;29.5999984741;61.7038459778;17;54.7159662247;10;27.0;79.3232040405;26;88.5828371048;
119;6;31.5999984741;62.4307556152;17;55.5037982464;10;28.0;81.7232055664;27;89.7092442513;
120;6;33.5999984741;63.1949386597;17;56.3526271582;11;29.75;84.7232055664;27;90.9808577299;
121;6;34.5999984741;63.9895362854;13;58.2620843649;11;31.75;86.2816009521;28;91.4483329058;
122;6;33.5999984741;67.8062286377;13;59.2514088154;11;32.75;90.3632888794;28;91.9641956091;
123;6;33.5999984741;71.6355209351;15;60.2997915745;13;32.75;95.4414825439;25;105.285095096;
124;6;32.5999984741;75.4670944214;15;61.4061032534;13;34.75;97.5161590576;26;107.714915752;
125;6;32.5999984741;79.2903366089;17;62.5691226721;13;35.75;102.187301636;26;109.223319888;
126;8;33.5999984741;80.2903366089;15;63.7874267101;13;36.75;108.254928589;28;110.74664259;
127;8;32.5999984741;84.2903366089;12;65.0590714216;14;36.75;110.254928589;25;112.287914395;
128;8;32.5999984741;88.2903366089;14;66.3810744286;15;35.75;116.254928589;25;113.852354765;
129;8;32.5999984741;92.2903366089;15;67.7487142086;15;35.75;124.254928589;25;116.446328163;
