Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;2;6.0;14.3000001907;3;24.0;
2;1;11.0;10.0;4;20.0;2;7.19999980927;13.1000003815;3;24.1124999523;
3;1;11.0;10.0;4;20.0;2;8.22249984741;12.1000003815;3;24.2364046574;
4;1;11.0;10.0;4;20.0;2;9.24728107452;11.5;3;24.3725773096;
5;1;12.0;10.0;4;20.0;2;9.87451553345;11.5;3;24.5218783617;
6;1;13.0;10.0;4;20.0;2;11.0565643311;11.5;3;24.6851472855;
7;1;14.0;10.0;4;20.3999996185;2;12.1055450439;11.5;3;24.8631806374;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;12.4589538574;11.5;3;25.5353367329;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;12.6606016159;11.7299995422;3;26.1285328865;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;12.8385601044;11.9106416702;3;27.6838638783;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;13.3051586151;12.5274600983;3;29.0303895473;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;15.0424957275;13.0216779709;3;30.1965687275;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;17.0424957275;13.4066829681;3;31.2181880474;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;19.0424957275;13.6998376846;4;32.1313700676;
15;1;19.8187427521;12.446267128;5;25.0;3;20.4343490601;13.9190797806;4;32.8065404892;
16;3;21.8187427521;12.5;3;26.0;3;21.5883483887;14.0;5;33.3565750122;
17;3;23.8187427521;12.5;4;26.0499999523;3;22.7533569336;14.0;5;33.9400897026;
18;3;24.8187427521;12.5;5;26.1019749641;3;23.9284114838;14.0;5;34.5525074005;
19;3;25.7458877563;12.5;5;26.1559499502;3;22.3999996185;15.0;5;35.187936306;
20;3;25.7701778412;12.5;5;26.2119446993;3;23.3999996185;14.0;5;35.8393115997;
21;3;25.795375824;12.5;5;26.269973278;3;22.3999996185;15.0;6;36.4986515045;
22;3;25.25;12.8174934387;4;26.3300433159;3;23.3999996185;14.0;6;37.1574115753;
