Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;5;23.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.5;5;23.0;
5;1;12.0;10.0;5;20.0;1;9.60000038147;11.5;5;23.0;
6;1;13.0;10.0;4;20.0;1;10.6000003815;11.5;4;23.0;
7;1;14.0;10.0;4;20.3999996185;1;11.6000003815;11.5;4;23.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;11.8999996185;11.5;4;23.4599990845;
9;2;14.7768793106;10.3632001877;3;22.8194274902;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;15.2687425613;10.9097137451;3;23.8216036558;2;12.1463851929;12.1106414795;3;25.0;
11;2;17.268743515;11.3658018112;3;24.6616806984;2;12.5000009537;12.0;3;26.2500007153;
12;2;19.268743515;11.7372808456;3;25.3591364622;2;14.4613847733;12.6000003815;3;27.259575367;
13;2;20.4000244141;12.0336990356;4;25.9367523193;2;16.4613857269;13.0788002014;3;28.0570539236;
14;2;21.4506454468;12.2662630081;4;26.4174647331;2;18.4613857269;13.4505519867;3;28.6776753664;
15;2;22.5049610138;12.446267128;4;26.6541694403;2;19.509967804;13.7328653336;3;29.157102108;
16;2;23.563117981;12.5;4;26.7922235727;2;20.1463851929;13.943564415;3;29.3300433159;
17;2;24.6252441406;12.5;4;26.9393253326;2;21.1463851929;14.0;4;29.3921557665;
18;2;25.6914386749;12.5;4;27.0956480503;2;22.1463851929;14.0;5;29.4563041925;
19;2;26.1930408478;12.5;5;27.261295557;2;22.3999996185;14.0;6;29.5224741697;
20;2;26.2675819397;12.5;5;27.4362905025;2;22.3999996185;14.0;6;29.5906432867;
21;2;26.3463306427;12.5;5;27.6205644608;2;22.3999996185;14.0;6;29.6607804298;
22;2;26.4292545319;12.5;5;27.8139474392;2;22.3999996185;14.0;7;29.7328453064;
23;2;26.5162773132;12.5;5;28.016159296;2;22.3999996185;14.0;7;29.8067884445;
24;2;26.6072711945;12.5;5;28.2268030643;2;22.3999996185;14.0;7;29.8825509548;
25;2;26.7020606995;12.5;5;28.445360899;2;22.3999996185;14.0;8;29.9600640535;
26;2;26.8004131317;12.5;6;28.6711919308;2;22.3999996185;14.0;8;30.0392494202;
27;2;26.9020366669;12.5;7;28.9035346508;2;22.3999996185;14.0;8;30.120018959;
28;3;27.0065898895;12.5;6;29.141512394;2;22.3999996185;14.0;8;30.2022752762;
29;3;27.1136798859;12.5;6;29.3841423988;2;22.3999996185;14.0;8;30.2859115601;
30;3;27.222864151;12.5;6;29.6303496361;2;22.3999996185;14.0;8;30.3708124161;
31;3;27.333656311;12.5;7;29.8789830208;2;22.3999996185;14.0;8;30.4568536282;
32;3;27.4455413818;12.5;7;30.1288366318;2;22.3999996185;14.0;8;30.5439035892;
33;3;27.557975769;12.5;8;30.3786706924;2;22.3999996185;14.0;8;30.6318233013;
34;3;27.6704025269;12.5;8;30.6272368431;2;22.3999996185;14.0;8;30.7204678059;
35;3;27.7822570801;12.5;8;30.8733024597;2;22.3999996185;14.0;8;30.8096864223;
36;3;27.8929862976;14.5;8;31.1156759262;2;22.3999996185;14.0;8;30.8993241787;
37;3;28.0020542145;16.5;10;31.353228569;2;22.3999996185;14.0;9;30.989222765;
38;3;28.1089515686;18.5;10;31.5849161148;2;22.3999996185;14.0;9;31.079221487;
39;3;28.2132110596;20.5;10;31.8097963333;2;22.3999996185;14.0;9;31.1691586971;
40;3;28.3144073486;22.5;11;32.0270428658;2;22.3999996185;14.0;9;31.258872509;
41;3;28.4121704102;22.5;11;32.2359538078;2;22.3999996185;14.0;9;31.348202467;
42;3;28.5061798096;22.5;13;32.4359588623;2;22.3999996185;16.0;9;31.4369900227;
43;3;28.5961818695;22.5;13;32.6266198158;2;22.3999996185;18.0;10;31.5250804424;
44;3;28.6819801331;22.5;13;32.8076286316;2;22.3999996185;20.0;10;31.6123232841;
45;3;28.7634315491;22.5;14;32.9788007736;2;22.3999996185;22.0;10;31.6985738277;
46;3;28.8404598236;22.5;13;33.1400680542;2;22.3999996185;24.0;11;31.7836937904;
47;4;28.9130306244;22.5;12;50.5414676666;2;22.3999996185;24.0;11;31.867552042;
48;4;29.9811611176;23.5;12;51.5456295013;2;22.3999996185;24.0;12;31.9500255585;
49;4;31.0449085236;24.5;12;52.4271707535;2;22.3999996185;24.0;12;32.0310001373;
50;4;31.1043701172;25.5;12;53.1891183853;2;22.3999996185;24.0;13;32.110370636;
51;4;31.1596698761;26.5;12;53.8391828537;2;22.3999996185;24.0;14;32.1880412102;
52;4;31.2109584808;27.5;12;54.3880300522;2;22.3999996185;24.0;14;32.2639269829;
53;4;31.2584056854;28.5;13;54.8428707123;2;22.3999996185;24.0;14;32.3379516602;
54;5;31.2999992371;29.5;12;55.1361560822;2;22.3999996185;24.0;15;32.4100503922;
55;5;31.2999992371;30.5;12;55.25;2;22.3999996185;24.0;16;32.4801678658;
56;5;31.2999992371;31.5;12;55.4300003052;2;22.3999996185;24.0;17;32.5482587814;
57;5;31.3810005188;32.5;12;57.393951416;3;22.3999996185;24.0;18;32.6142878532;
58;5;31.9061851501;34.0;12;58.9795236588;3;22.3999996185;24.0;17;32.6782283783;
59;5;32.3267097473;35.3899993896;12;60.2389326096;3;22.3999996185;24.0;18;32.7400636673;
60;5;32.6583099365;36.6872596741;13;61.227891922;3;22.3999996185;24.0;18;32.799785614;
61;5;32.9173965454;37.9097442627;14;61.8510866165;3;22.3999996185;24.0;18;32.8573932648;
62;5;33.052520752;39.0;15;62.0;3;22.3999996185;24.0;17;32.912894249;
63;5;33.0999984741;40.0;15;62.0;3;22.3999996185;24.0;16;32.9663023949;
64;5;33.0999984741;41.0;15;62.0;3;22.3999996185;24.0;16;33.0;
65;5;31.0999984741;43.0;15;62.0;3;22.3999996185;24.0;17;34.0;
66;5;30.0999984741;45.0;17;62.0;3;23.3999996185;25.0;17;34.0199999809;
67;6;29.0999984741;47.0;14;62.0;3;24.3999996185;26.0;16;34.0401959419;
68;6;28.5999984741;49.0;15;62.0;3;24.3999996185;27.0;16;35.7105814219;
69;6;29.5999984741;48.0;16;62.0;3;24.8199996948;28.7000007629;16;37.0389245749;
70;6;28.5999984741;50.0;16;62.0;3;25.1375198364;30.2291984558;17;38.0813081264;
71;6;28.5999984741;49.0;16;62.0;3;25.369758606;30.6162643433;16;38.8986696005;
72;6;28.5999984741;48.8000030518;15;62.0;3;25.5353660583;30.8922767639;16;39.3753647804;
73;6;28.5999984741;47.8000030518;13;62.0;3;25.6000003815;31.0;16;39.6314313412;
74;6;28.5999984741;46.8000030518;12;62.0;3;25.6000003815;31.0;17;39.8813092709;
75;6;28.5999984741;45.8000030518;11;62.0;3;25.6000003815;31.0;16;40.1241027117;
76;5;28.5999984741;45.8000030518;9;62.0;4;25.6000003815;32.0;14;40.359036088;
77;6;29.5999984741;46.8000030518;7;63.0;4;24.6000003815;32.0;14;40.5854628086;
78;6;30.5999984741;47.8000030518;7;63.1799999475;4;24.6000003815;33.0;13;40.802868247;
79;7;30.5999984741;48.8000030518;5;64.7902755737;4;23.8588657379;34.0;13;41.0108680725;
80;7;31.2299995422;50.5;5;66.0934985876;4;22.9146709442;35.0;13;41.2092062235;
81;6;31.7062797546;52.0291976929;5;67.1515637636;5;21.9675483704;36.0;14;41.3977459669;
82;6;32.0546417236;52.416267395;5;68.0313780308;6;21.0174598694;37.0;13;41.5764626265;
83;6;32.3030509949;52.692276001;7;68.6232366562;6;20.0644016266;38.0;13;41.7454304695;
84;6;32.4000015259;52.8000030518;7;69.0528378487;6;19.1083984375;39.0;13;41.9048105478;
85;6;32.4000015259;52.8000030518;7;69.539678812;6;18.5495033264;40.0;15;42.054839015;
86;6;32.4000015259;52.8000030518;7;70.0869245529;6;17.5495033264;39.0;15;42.1958129406;
87;6;32.4000015259;52.8000030518;7;70.696410656;6;18.0;39.0;16;42.3280771971;
88;6;33.4000015259;50.8000030518;7;71.3681659698;6;19.0;39.0;16;42.4520164728;
89;6;34.4000015259;49.8000030518;8;72.0999455452;6;20.0;39.0;16;42.5187973976;
90;5;35.4000015259;48.8000030518;9;72.4868421555;7;21.0;39.0;15;42.5412938595;
91;5;36.2200012207;47.5999984741;9;72.9610557556;7;22.0;39.0;16;42.5637768507;
92;5;37.0579986572;46.4199981689;11;73.5079097748;7;23.0;39.0;16;42.5862361193;
93;5;37.9122009277;45.2580032349;11;74.1105642319;7;24.0;39.7931175232;16;42.6086617708;
94;5;35.7809829712;46.1122016907;11;74.7506227493;7;25.0;40.0;16;42.6310436726;
95;5;34.6628799438;47.9809799194;11;75.409029007;7;25.6000003815;41.0;18;42.6533719301;
96;5;33.5565948486;49.8628845215;9;76.067152977;7;25.6000003815;42.0;17;42.6756366491;
97;5;32.4609375;51.7565956116;10;76.7078990936;7;25.6000003815;43.8378181458;18;42.6978281736;
98;5;31.3748416901;53.6609344482;10;77.3166875839;7;25.6000003815;44.0;18;42.7199368477;
99;5;31.2973556519;55.5748443604;11;77.8821458817;7;25.6000003815;45.0;18;42.7419531345;
100;5;32.2276229858;51.4973602295;12;78.3964300156;7;25.6000003815;45.5;17;42.7638677359;
101;5;31.1648597717;51.4276199341;13;78.855175972;7;25.6000003815;46.3819351196;17;42.7856714725;
102;5;31.108373642;51.3648605347;14;79.2571411133;7;25.6000003815;45.5;17;42.8073554039;
103;5;32.0575332642;48.3083724976;14;79.6036376953;7;25.6000003815;45.5;18;42.8289107084;
104;5;31.0117816925;49.2575378418;14;79.8978767395;7;25.6000003815;45.5;18;42.8503289223;
105;5;30.9706039429;50.2117843628;15;80.144317627;7;25.6000003815;46.425163269;18;42.8716015816;
106;5;31.9335441589;48.1706047058;15;80.3481044769;7;25.6000003815;45.5;18;42.8927206993;
107;6;31.900188446;50.1335449219;15;81.5146045685;7;25.6000003815;45.5;19;42.9136784077;
108;6;32.8701705933;52.100189209;15;81.5853384733;7;25.6000003815;45.5;19;42.9344670773;
109;6;33.8431510925;51.0701675415;16;81.5778599977;7;25.6000003815;45.5;19;42.9550794363;
110;6;32.8188400269;53.0431518555;16;81.5773508549;7;25.6000003815;45.5;20;42.9755084515;
111;6;32.7969512939;55.0188369751;16;81.5832765102;7;25.6000003815;45.5;20;43.9957473278;
112;6;32.7772598267;55.9969558716;17;81.5951552391;7;25.6000003815;45.5;20;43.8999999762;
113;7;32.7595329285;56.9772567749;16;81.6125465631;7;25.6000003815;47.2999992371;21;43.8100000024;
114;7;32.7435798645;57.9595336914;17;82.635051012;7;25.6000003815;47.2999992371;21;43.7289999723;
115;7;33.729221344;59.9435806274;17;82.8423017263;8;25.6000003815;47.2999992371;15;58.6560999751;
116;7;34.7163009644;61.9292221069;18;83.0842372179;8;26.6000003815;48.2999992371;16;59.6404892206;
117;8;34.7046699524;63.9162979126;17;83.3648200035;8;27.6000003815;49.2999992371;15;61.5364153385;
118;8;34.6942024231;65.9046707153;17;83.6883256435;8;28.6000003815;51.2999992371;14;62.3326746225;
119;8;34.6847839355;67.894203186;17;85.0592310429;8;29.6000003815;53.2999992371;16;63.0250201821;
120;8;35.6763038635;70.8847808838;18;85.5420557261;8;29.6000003815;55.2999992371;17;63.6152017713;
121;8;37.668674469;73.8763046265;19;86.0840902328;8;29.6000003815;57.2999992371;17;64.109495014;
122;9;38.6618041992;76.8686752319;18;86.6892328262;8;29.6000003815;59.2999992371;17;64.5171072483;
123;9;39.6556243896;79.4014892578;18;88.3604969978;8;29.6000003815;60.2999992371;18;64.848719418;
