Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;4;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;4;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;3;20.3999996185;1;11.6000003815;11.5;6;23.0;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;11.8999996185;11.5;6;23.4599990845;
9;1;14.3268795013;10.3632001877;3;21.8194274902;1;12.0380001068;11.7299995422;6;23.8212833405;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;12.1463851929;12.1106414795;5;25.0;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;12.5000009537;12.0;4;26.2850008011;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;14.4718856812;12.6000003815;4;27.3339031935;
13;1;17.8187427521;12.0336990356;3;24.5325260162;2;16.4718856812;13.0788002014;4;28.1753185987;
14;1;18.8187427521;12.2662630081;2;24.892534256;2;18.4718856812;13.4505519867;4;28.8447594643;
15;1;19.8187427521;12.446267128;3;25.0;2;19.560092926;13.7328653336;4;29.3781481981;
16;2;20.8187427521;12.5;2;25.0;2;20.5936908722;13.943564415;4;29.6104347706;
17;2;21.8187427521;12.5;3;25.0;2;21.6295166016;14.0;5;29.7374911308;
18;2;22.8187427521;12.5;3;25.0;2;22.6676330566;14.0;6;29.8723640442;
19;2;23.25;12.5;3;25.0;2;22.3999996185;14.561709404;7;30.0151810646;
20;2;23.25;12.5;4;25.0;2;22.3999996185;14.6045541763;7;30.1660137177;
21;2;23.25;12.5;4;25.0;2;23.0498046875;14.0;7;30.3248689175;
22;2;23.25;12.5;4;25.0;2;23.0974597931;14.0;8;30.4916813374;
23;2;23.25;12.5;4;25.0;2;23.1475048065;14.0;8;30.6663062572;
24;2;23.25;12.5;4;25.0;2;23.1998920441;14.0;8;30.8485133648;
25;2;23.25;12.5;4;25.0;2;22.3999996185;14.8545541763;8;31.0379817486;
26;2;23.25;12.5;4;25.0;2;23.3113937378;14.0;8;31.2342967987;
27;2;23.25;12.5;5;25.0;2;22.3999996185;15.0;8;31.4369482994;
28;2;23.25;12.5;5;25.0;2;23.3999996185;14.0;8;31.6453323364;
29;2;23.25;12.5;5;25.0;2;23.493598938;14.0;8;31.8587543964;
30;2;23.25;12.5;5;25.0;2;21.5576248169;15.0;9;32.0764360428;
31;2;23.25;12.5;5;25.0;2;20.6229305267;16.0;9;32.2975239754;
32;2;23.25;12.5;5;25.0;2;19.6892566681;17.0;9;32.5211014748;
33;3;23.25;12.5;4;25.0;2;18.7563304901;18.0;9;32.7462024689;
34;3;23.25;12.5;4;25.0;2;17.8238601685;19.0;9;32.971827507;
35;3;23.25;12.5;4;25.0;2;16.8915481567;20.0;9;33.1969604492;
36;3;23.25;12.5;4;25.0;2;15.9590873718;21.0;9;33.4205875397;
37;3;23.25;12.5;4;25.0;2;15.6261768341;22.0;9;33.6417155266;
38;3;23.25;12.5;4;25.0;2;15.6925144196;23.0;9;33.8593888283;
39;3;23.25;13.5;4;25.0;2;15.7578163147;24.0;10;34.0727062225;
40;3;23.25;14.5;5;25.0;3;15.821811676;25.0;11;34.2808356285;
41;3;23.25;15.5;5;25.0;3;15.8842506409;26.0;11;34.4830260277;
42;3;23.25;16.5;5;25.0;3;15.9449081421;27.0;11;34.6786170006;
43;3;23.25;17.5;5;25.0;3;17.0035858154;25.0;13;34.8670463562;
44;3;23.25;17.5;6;26.0;3;16.0601139069;26.0;13;35.0478525162;
45;3;24.25;18.5;6;26.0199999809;3;15.0601139069;25.0;13;35.2206764221;
46;3;25.25;19.5;6;26.0401959419;3;16.0;25.0;14;35.3852591515;
47;3;25.25;20.5;7;26.0605818033;3;17.0;25.0;14;36.5414381027;
48;3;25.25;21.5;7;26.0811508894;3;19.0;26.0;15;36.7191417217;
49;3;25.25;22.5;7;26.1018965244;3;21.0;27.0;16;36.888972044;
50;3;25.25;22.5;7;26.1228116751;3;22.3181762695;27.0;17;37.0510079861;
51;3;25.25;22.5;7;26.1438889503;3;23.3275299072;28.0;17;37.2053921223;
52;3;25.25;22.5;8;26.1651208401;3;24.0;29.0;17;37.3523205519;
53;3;25.25;22.5;7;26.1864993572;3;24.3999996185;29.0;17;37.4920364618;
54;3;25.25;22.5;7;26.2080165148;4;24.3999996185;29.5943546295;16;37.6248178482;
55;3;25.25;22.5;8;26.2296639681;4;24.3999996185;29.0;18;37.7509701252;
56;4;25.25;22.5;8;26.2514331341;4;24.3999996185;29.0;18;37.7905418873;
57;4;25.25;22.5;8;26.2733153105;4;24.3999996185;29.0;18;37.8255085945;
58;4;25.25;22.5;9;26.2953014374;4;24.3999996185;29.0;18;37.8609591722;
59;4;25.25;22.5;9;26.3173824549;4;24.3999996185;29.0;18;37.8968753815;
60;4;25.25;22.5;10;26.3395489454;4;24.3999996185;29.0;19;38.9332377911;
61;4;25.25;22.5;10;26.3617914915;4;25.8299713135;30.0;19;38.9900255203;
62;4;25.25;22.5;10;27.3841004372;4;26.3999996185;31.0;19;39.0474127531;
63;4;26.25;23.5;10;27.5364661217;4;27.0862083435;32.0;19;39.1053702831;
