Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;6;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;5;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;5;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;5;20.3999996185;2;11.6000003815;11.6999998093;5;24.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;12.1999998093;11.5;5;24.4599990845;
9;2;14.7768793106;10.3632001877;4;22.8594274521;2;12.3380002975;11.7299995422;5;24.8212833405;
10;2;15.2867431641;10.9097137451;3;23.8127875328;2;12.4463853836;11.9106416702;5;25.0;
11;2;17.2867431641;11.3658018112;3;24.5981152058;2;12.5000009537;12.0;5;26.2300007343;
12;2;19.2867431641;11.7372808456;3;25.2345055342;2;14.4553852081;12.6000003815;5;27.2181913853;
13;2;20.3439407349;12.0336990356;3;25.7443674803;2;16.4553852081;13.0788002014;5;27.9928700924;
14;2;20.5849647522;12.2662630081;3;26.1502821445;2;18.4553852081;13.4505519867;5;28.589247942;
15;2;20.7676277161;12.446267128;3;26.3048160076;2;19.4834403992;13.7328653336;5;29.0429638624;
16;2;20.8371677399;12.5;3;26.3530313969;2;20.4931354523;13.943564415;5;29.1887089014;
17;2;22.8105049133;12.5;3;26.4023760557;2;21.5029983521;14.0;6;29.2221269608;
18;2;23.8327102661;12.5;3;26.4528282881;2;22.5130233765;14.0;6;29.2560760975;
19;2;24.8554134369;12.5;3;26.5043625832;2;22.7768230438;14.0;6;29.2905418873;
20;2;25.8786048889;12.5;3;26.5569496155;2;22.7871627808;14.0;6;29.3255085945;
21;2;25.9506263733;12.5;5;26.6105561256;2;22.7976531982;14.0;7;29.3609591722;
22;2;25.9747505188;12.5;5;26.6651450396;3;22.8082866669;14.0;6;29.3968753815;
23;2;25.9993152618;12.5;6;26.72067523;4;22.8190612793;14.0;5;29.4332377911;
24;2;26.0243034363;12.5;6;26.7771017551;4;22.3999996185;14.4299716949;5;29.4700255394;
25;2;26.0496959686;12.5;7;26.8343759775;4;22.3999996185;14.4410076141;5;29.5072168112;
26;2;26.0754699707;12.5;7;26.8924454451;4;22.8521652222;14.0;5;29.5447884798;
27;2;26.101600647;12.5;7;26.9512542486;4;22.8634357452;14.0;6;29.5827163458;
28;2;26.1280651093;12.5;7;27.0107431412;4;22.8748149872;14.0;6;29.6209751368;
29;2;26.1548347473;12.5;8;27.0708494186;4;22.8862915039;14.0;6;29.6595385075;
30;2;26.1818828583;12.5;8;27.1315076351;4;22.8978614807;14.0;6;29.6983793974;
31;2;26.2091789246;12.5;9;27.1926498413;4;22.9095134735;14.0;6;29.7374696732;
32;2;26.2366924286;12.5;9;27.2542052269;4;22.9212398529;14.0;6;29.7767804861;
33;2;26.2643928528;12.5;9;27.3161010742;4;22.3999996185;14.8883905411;6;29.8162822723;
34;2;26.2922458649;12.5;9;27.3782629967;4;22.9448852539;14.0;7;29.8559447527;
35;2;26.3202190399;12.5;9;27.4406147003;5;22.9567832947;14.0;6;29.8957372904;
36;2;26.3482761383;12.5;9;27.5030794144;5;22.9687213898;14.0;6;29.9356285334;
37;2;26.3763847351;14.5;9;27.5655794144;5;22.3999996185;14.9678144455;7;29.9755871296;
38;2;26.404510498;16.5;9;27.628036499;5;22.9926757812;14.0;7;30.015581131;
39;2;26.4326171875;18.5;9;27.690372467;5;23.0046730042;14.0;7;30.0555787086;
40;2;26.4606666565;20.5;9;27.7525100708;5;22.3999996185;15.0;7;30.0955479145;
41;2;26.4886302948;22.5;9;27.8143725395;5;23.0286636353;17.0;7;31.135456562;
42;2;26.5164680481;22.5;10;27.8758842945;5;24.0406360626;20.0;7;31.17527318;
43;2;26.5441474915;22.5;10;27.936971426;5;25.0525817871;23.0;9;31.2149660587;
44;2;26.5716362;22.5;11;27.9975619316;5;25.364490509;26.0;9;31.2545039654;
45;2;26.598903656;22.5;11;28.0575861931;5;24.3999996185;29.0;10;31.293856144;
46;2;26.62591362;22.5;11;28.1169772148;5;25.0881576538;29.0;10;31.3329925537;
47;2;26.652639389;22.5;11;28.1756706238;6;25.0998973846;29.7000007629;7;34.8584368229;
48;2;26.6790523529;22.5;11;28.2336053848;6;26.1115646362;30.7000007629;7;35.0544176102;
49;2;26.705121994;22.5;11;28.2907235622;6;27.1231498718;31.7000007629;8;35.2514643669;
50;2;26.7308254242;22.5;12;28.346971035;6;27.1346435547;32.7000007629;8;35.4490604401;
51;2;26.7561378479;22.5;13;28.4022974968;6;27.1460399628;33.7000007629;8;35.646676302;
52;2;26.7810344696;22.5;13;28.4566559792;6;27.1573295593;34.7000007629;10;35.8437767029;
53;2;26.8054962158;22.5;14;28.5100040436;6;26.3999996185;36.7000007629;10;36.0398259163;
54;2;26.8295021057;22.5;14;28.5623030663;6;27.1795578003;36.7000007629;10;36.2342960835;
55;2;26.8530368805;22.5;14;28.6135182381;6;27.1904830933;36.9996757507;11;36.4266724586;
56;2;26.876083374;22.5;14;28.6636190414;6;27.2012729645;37.0778808594;12;37.6164596081;
57;3;26.8986282349;22.5;12;52.7125790119;6;28.2119235992;38.1550254822;12;37.8431875706;
58;3;27.9206600189;23.5;12;53.9603762627;6;28.3999996185;40.230884552;13;38.0676009655;
59;3;28.9421691895;24.5;13;54.9645905495;6;28.3999996185;41.6932106018;13;38.2892971039;
60;4;28.9631462097;25.5;12;57.3528029919;6;28.3999996185;42.7828712463;14;38.5079084635;
61;4;29.4678478241;27.0;13;59.2340884209;6;28.3999996185;43.8704032898;14;38.7231062651;
62;4;29.8731460571;28.3899993896;15;60.6852293015;6;29.2628688812;43.1234359741;15;38.9346013069;
63;4;30.1944446564;29.6872596741;16;61.7896795273;6;29.2725658417;43.2130203247;16;39.1421458721;
64;4;30.4477939606;30.9097423553;14;62.4030337334;6;28.3999996185;44.3009262085;16;39.3455326557;
65;4;30.581363678;32.0;14;62.5173788071;6;28.3999996185;44.8727645874;16;41.0287261009;
66;4;30.6328201294;33.0;15;62.6295280457;6;28.8199996948;45.7168655396;16;42.3682234287;
67;4;30.6832866669;34.0;15;62.7392697334;6;29.1375198364;46.3891181946;17;43.4211965799;
68;4;30.7326698303;35.0;15;62.846411705;6;29.369758606;46.9181137085;17;44.2496689558;
69;4;30.7808837891;36.0;16;63.9507832527;6;29.5353660583;47.3348655701;18;44.7390512228;
70;4;31.8278503418;38.0;16;64.1122355461;6;30.6000003815;45.9110031128;19;45.0103802681;
71;4;32.8735046387;40.0;16;64.2736053467;6;30.6242828369;46.0131340027;20;45.2790167332;
72;4;32.9177856445;42.0;17;64.4348562956;6;29.6000003815;47.1143722534;20;45.544885397;
73;4;32.9606513977;44.0;17;64.5959658623;6;30.6000003815;46.2147254944;20;45.8079179525;
74;4;33.0020599365;46.0;18;64.7569233179;6;30.6874504089;46.3142051697;22;46.068048954;
75;4;33.0419845581;48.0;20;64.9177273512;6;30.7078418732;46.412815094;22;46.265345335;
76;4;33.080406189;49.2651405334;20;65.0783848763;6;30.7278633118;46.4806251526;22;46.4531003237;
77;4;33.117313385;50.3359146118;20;65.2389069796;6;30.7474937439;46.5443191528;22;46.6418505907;
78;4;33.1527061462;51.4095993042;21;65.3993065357;7;30.7667140961;46.6091880798;22;46.8313410282;
79;4;33.1865882874;52.4861946106;21;65.5595968962;7;29.6000003815;47.6751365662;22;47.0213040113;
80;4;33.2189712524;53.5656890869;21;65.7197870016;7;30.6000003815;46.7420501709;22;47.2114608288;
81;4;33.2498779297;54.6480484009;22;65.8798818588;7;30.8217658997;46.8098144531;23;47.401522994;
82;4;33.2793273926;55.7332305908;22;66.0235335827;7;29.6000003815;47.8782997131;23;47.5911937952;
83;4;33.2999992371;56.821182251;23;66.1242339611;7;29.6000003815;48.9473686218;23;47.7801707983;
84;4;33.2999992371;57.9118118286;25;66.2278065681;7;30.6000003815;47.0168838501;23;47.9660878181;
85;4;33.2999992371;59.005027771;25;66.3341217041;7;30.8886737823;47.0852546692;23;48.1402614117;
86;4;33.2999992371;60.1007080078;25;66.4430289268;7;30.9041938782;47.1464729309;23;49.3128538132;
87;4;33.2999992371;61.1987266541;26;66.5543570518;7;30.6000003815;49.2077140808;24;49.4585648775;
88;4;33.2999992371;62.2989196777;26;66.667914629;7;31.6000003815;51.2688293457;24;49.604601562;
89;5;33.2999992371;63.4011230469;26;66.7834908962;7;31.6000003815;52.5760498047;27;49.7124028206;
90;5;33.2999992371;63.5051422119;26;66.9008569717;7;31.6000003815;53.6400756836;28;49.8138672709;
91;5;33.2999992371;63.6107711792;27;67.0197672844;7;31.6000003815;54.6999206543;29;49.9157418609;
92;5;33.2999992371;63.7177886963;27;67.1399610043;8;31.6000003815;55.759059906;28;50.0175796747;
93;5;33.2999992371;63.8259658813;25;67.2611646652;8;31.6000003815;56.8173599243;28;50.1189662814;
94;5;33.2999992371;63.9350471497;26;67.3830943108;8;31.6000003815;58.8746948242;28;50.2195209861;
95;6;33.2999992371;64.0447845459;25;67.5054576397;8;29.6000003815;64.0033340454;29;50.3188958168;
96;6;31.2999992371;65.1549072266;24;67.6279573441;8;28.6000003815;64.0804290771;29;50.4167766571;
97;6;32.2999992371;67.7163467407;23;68.7502937317;8;27.6000003815;66.1557235718;29;50.5128813982;
98;6;34.2999992371;69.8753814697;23;69.022167325;8;26.6000003815;67.6290969849;29;50.6069600582;
99;6;35.2999992371;72.0338134766;24;69.3255572319;8;25.6000003815;68.7004470825;32;50.6987953186;
100;6;35.2999992371;74.1912689209;24;69.6543610096;8;24.6000003815;69.7696762085;32;50.7882000208;
101;6;35.2999992371;76.3473510742;26;70.011324048;9;23.6000003815;70.8367080688;30;50.8750168085;
102;7;35.2999992371;78.5017089844;27;70.3992776871;9;22.6000003815;69.3764801025;30;50.9591162801;
103;9;35.2999992371;80.6539916992;20;70.8210475445;9;22.0;71.438949585;30;51.0403959751;
104;9;35.2999992371;82.8038711548;20;71.2793228626;9;22.0;74.0240936279;30;51.118778646;
105;9;35.2999992371;81.9510269165;22;71.7764947414;9;22.0;75.0818786621;31;51.1942098737;
106;10;35.2999992371;83.0951766968;21;73.1072759628;9;22.0;76.1373062134;32;51.2666579485;
107;11;37.4889984131;82.4798660278;20;75.5440859795;9;22.0;77.1903839111;35;51.3361096978;
108;11;37.6790962219;84.8696670532;19;77.1683012247;9;22.0;78.2411270142;33;51.4025709033;
109;11;37.8686904907;87.2623062134;19;78.9033209085;9;22.0;80.28956604;33;52.4660622478;
110;11;39.0561904907;86.6554641724;20;81.7424433231;9;23.0;83.3357315063;34;52.5574416518;
111;10;39.2400474548;90.0467453003;20;84.7129400969;10;24.0;86.375;32;52.5939646959;
112;9;39.4188079834;88.433807373;20;77.2484805584;11;24.0;89.375;27;60.9766790271;
113;9;41.5911827087;88.8143844604;20;80.8357338905;11;25.0;93.375;28;61.737867415;
114;9;42.5057830811;93.8863220215;23;83.1052474976;12;26.0;96.9101791382;29;63.9165961146;
115;11;44.2599143982;98.7768783569;22;86.0768083334;13;26.0;99.2046127319;28;66.1634300351;
116;11;46.8760681152;101.410636902;16;87.9455122948;13;26.0;102.829910278;28;68.4423322082;
117;11;45.1244773865;107.073196411;17;89.4691687822;13;27.0;102.713279724;30;70.7145439982;
118;11;44.2214279175;111.682525635;17;90.7665239573;14;26.0;105.284378052;29;73.9421956539;
119;11;44.2214279175;112.137176514;16;92.0521948338;14;27.0;107.522026062;26;76.1519438028;
120;11;42.4000015259;115.583740234;18;93.3267805576;14;29.0;109.040237427;27;78.260817647;
