Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;2;9.0;11.6999998093;5;24.0;
5;1;12.0;10.0;5;20.0;2;9.80000019073;11.5;5;24.1050000191;
6;1;13.0;10.0;3;20.0;2;10.9315004349;11.5;5;24.2198647261;
7;1;14.0;10.0;3;20.3999996185;2;11.965959549;11.5;5;24.3452684879;
8;1;14.1800003052;10.1999998093;3;20.7264003754;2;12.3035802841;11.5;5;24.9553287029;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;12.4865989685;11.7299995422;5;25.4811691046;
10;2;15.2687425613;10.9097137451;2;23.7316036224;2;12.6443510056;11.9106416702;5;25.8398193121;
11;2;17.268743515;11.3658018112;2;24.4745616913;2;12.7519464493;12.0;5;27.2727444172;
12;2;19.268743515;11.7372808456;2;25.0673980713;2;14.7682085037;12.6000003815;5;28.4879291058;
13;2;20.268743515;12.0336990356;3;25.5325260162;2;16.76820755;13.0788002014;5;29.5150260925;
14;2;21.268743515;12.2662630081;3;25.892534256;2;18.76820755;13.4505519867;5;30.3903455734;
15;2;22.268743515;12.446267128;3;26.0;2;20.0237693787;13.7328653336;5;31.1502792835;
16;2;22.8187427521;12.8500003815;3;26.0;2;21.1253299713;13.943564415;5;31.6298258305;
17;2;24.268743515;12.5;3;26.0;2;22.235332489;14.0;5;32.0243940353;
18;2;25.268743515;12.5;3;26.0;2;23.3537025452;14.0;5;32.4459738731;
19;2;25.7000007629;12.5;3;26.0;2;23.7337913513;14.0;7;32.892973423;
20;2;25.7000007629;12.5;3;26.0;2;23.8678913116;14.0;7;33.3630428314;
21;2;25.25;12.9499998093;5;26.0;2;24.0089130402;14.0;7;33.853061676;
22;2;25.25;12.9499998093;5;26.0;2;24.1559181213;14.0;7;34.3591723442;
23;2;25.25;12.9499998093;6;26.0;2;22.3999996185;15.0;9;34.8768615723;
24;2;25.25;13.1000003815;6;26.0;2;23.3999996185;14.0;9;35.4010944366;
25;2;25.25;13.1000003815;6;26.0;2;24.3999996185;14.0;9;35.9264912605;
26;2;25.25;13.1000003815;6;26.0;2;24.7779464722;14.0;10;36.4475402832;
27;2;25.25;13.1000003815;6;26.0;2;24.934261322;14.0;10;36.9588241577;
28;2;25.25;13.1000003815;6;26.0;3;25.0876464844;14.0;7;50.2052488327;
29;2;25.25;13.1000003815;6;26.0;3;26.236574173;14.0;8;51.3197422028;
30;2;25.25;13.1000003815;6;26.0;3;25.3796730042;15.0;8;52.3574533463;
31;2;25.25;13.1000003815;6;26.0;3;25.5157775879;16.0;8;53.3126487732;
32;2;25.25;13.1000003815;6;26.0;3;23.5157775879;18.0;9;54.1826219559;
33;2;25.25;13.1000003815;6;26.0;3;22.5157775879;20.0;9;54.9673566818;
34;2;25.25;13.1000003815;6;26.0;3;22.3999996185;22.0;9;55.6690635681;
35;2;25.25;13.1000003815;6;26.0;3;22.3999996185;24.0;10;56.2916669846;
36;2;25.25;13.1000003815;6;26.0;3;22.3999996185;26.0;10;56.840297699;
37;2;25.25;15.1000003815;6;26.0;4;23.0;28.0;9;57.3208360672;
38;2;25.25;17.1000003815;7;26.0;4;24.4551544189;27.0;10;57.7265310287;
39;2;25.25;19.1000003815;7;26.0;4;23.5375003815;29.0;10;57.9242248535;
40;2;25.25;21.1000003815;8;26.0;4;25.5375003815;28.0;10;58.0988855362;
41;2;25.25;23.1000003815;8;26.0;4;25.5375003815;30.0;10;58.25;
42;2;25.25;23.1000003815;9;26.0;4;26.5375003815;32.0;10;58.25;
43;3;25.25;23.1000003815;7;41.0;4;27.5375003815;34.0;11;59.25;
44;3;26.7000007629;23.5;8;41.75;4;29.5875015259;34.0;11;59.2799999714;
45;4;29.8999996185;25.5;7;43.4193744659;4;31.5875015259;34.0;13;59.3105909824;
46;4;31.25;27.5;7;44.2172899246;4;32.9056777954;34.0;13;59.341766119;
47;4;33.0364990234;29.5;7;44.9778287411;4;33.9150314331;34.0;14;59.3735172749;
48;4;34.200012207;31.5;7;45.7130668163;4;34.9245567322;34.0;15;59.4058350325;
49;4;35.3951301575;33.5;8;46.4373760223;4;35.5875015259;34.5779190063;16;59.4387089014;
50;4;35.6268844604;34.5;8;47.1664557457;4;36.5875015259;34.5943527222;16;59.4721269608;
51;4;35.9006347656;35.5;9;47.9163894653;5;37.9541397095;34.0;13;59.5060760975;
52;4;36.2218589783;37.0999984741;10;48.6089954376;5;38.3643226624;34.0;14;59.5405418873;
53;4;36.5958480835;38.0999984741;10;49.272726059;5;38.3746643066;34.0;15;59.5755085945;
54;4;37.0272712708;39.0999984741;10;50.030163765;5;36.3851547241;35.0;14;59.6109591722;
55;4;37.5196075439;39.5;11;50.8837742805;5;35.3957901001;36.0;14;59.6468753815;
56;4;38.0744552612;40.5;12;51.832016468;5;33.9875030518;37.6984367371;14;59.6832377911;
57;4;38.6908111572;41.5;13;54.75157547;5;32.9875030518;38.7166213989;15;60.7200255394;
58;4;40.192024231;43.0;14;57.502269268;5;32.9875030518;40.7350120544;14;60.797216773;
59;5;41.6440963745;44.3899993896;13;60.1050322056;5;33.439666748;42.0;14;63.0415549278;
60;5;43.0305328369;45.6872596741;13;62.569418788;5;33.0615005493;44.0;15;64.8553304672;
61;5;44.3197631836;46.9097442627;14;64.7276648283;5;31.891418457;44.0;18;66.3044832945;
62;5;45.4370956421;48.0;14;66.4405939579;5;31.5245876312;45.8460464478;18;67.4602180719;
63;5;46.4370956421;49.4546508789;14;68.0763576031;5;32.5566291809;45.0;17;68.0822410583;
64;6;47.4370956421;48.7000007629;10;84.5868971348;5;32.5;46.6256790161;19;68.408706069;
65;6;49.4370956421;49.7000007629;11;86.9876307249;5;34.0667877197;46.7597007751;22;68.5715910196;
66;6;51.4370956421;50.7000007629;11;89.1152580976;5;31.5;49.7857971191;22;68.7399739027;
67;6;52.27734375;51.7000007629;11;90.9566807747;5;30.5;51.8699874878;22;68.9137881994;
68;6;50.8886566162;53.7000007629;11;92.5182380676;5;30.5;50.9568939209;21;69.0929358006;
69;6;52.3883743286;53.7000007629;10;93.8203816414;5;28.5;53.0464706421;19;69.2772853374;
70;6;50.7883262634;55.7000007629;11;94.8919535875;5;28.1000003815;53.0;19;69.4666705132;
71;6;52.1028900146;55.7000007629;10;95.7652747631;6;29.1000003815;54.0;17;89.6608889103;
72;6;53.3468437195;56.7000007629;9;96.3433916569;6;29.1000003815;57.3304443359;16;91.6597006321;
73;6;51.4499969482;58.7000007629;10;96.6955267191;6;30.1000003815;58.0;17;93.4324309826;
74;7;52.4499969482;58.7000007629;9;96.8924454451;7;31.1000003815;58.0;16;94.9553637505;
75;8;53.4499969482;59.7000007629;7;120.951254249;7;30.1000003815;61.0;17;96.2312216759;
76;8;55.4499969482;61.7000007629;8;122.690743446;7;30.1000003815;64.0;17;97.2820324898;
77;8;56.4499969482;63.7000007629;8;124.117026329;7;31.1000003815;64.0;18;98.1404020786;
78;8;56.4499969482;67.6999969482;9;125.247043371;8;30.1000003815;67.0;17;98.8419687748;
79;8;57.4499969482;69.6999969482;9;126.119167328;8;30.1000003815;70.0;18;99.3521239758;
80;8;57.8752212524;72.6999969482;11;126.780509472;8;31.1000003815;70.0;18;99.5747070312;
81;9;58.9152297974;74.6999969482;11;127.277532578;8;31.1000003815;70.0;13;99.7981684208;
82;9;59.9554634094;76.6999969482;14;127.378262997;8;30.1000003815;73.0;13;101.02196908;
83;9;60.9958686829;78.6999969482;17;127.4406147;8;32.0999984741;74.0;14;101.445560455;
84;9;62.0363960266;80.0;17;127.503079414;8;33.0999984741;75.0;14;101.905990958;
85;9;63.0769996643;81.0;18;127.565579414;8;32.0999984741;79.0;15;103.408739448;
86;10;64.1176223755;82.0;18;127.628036499;9;34.0999984741;81.0;15;103.989817381;
87;11;65.1582183838;83.0;17;127.900615454;10;35.0999984741;83.0;14;104.626211882;
88;11;63.335395813;85.0;18;128.193559647;10;34.0999984741;88.0;15;105.324451208;
89;11;62.5258102417;87.0;18;128.506734133;10;35.0999984741;89.4457092285;15;106.090828657;
90;11;61.7293739319;89.0;18;128.839637756;10;35.0999984741;90.7075042725;16;106.930884242;
91;11;60.9457626343;91.0;19;130.191362381;11;34.0999984741;95.0077667236;15;107.848742127;
92;12;61.1743812561;94.0;19;131.620564461;11;35.0999984741;96.3487854004;16;109.846317291;
93;12;62.4143638611;98.0;20;133.128414154;12;36.0999984741;98.7316894531;16;110.989961505;
94;12;64.6645355225;103.0;21;134.715708613;13;36.0999984741;104.156097412;15;112.210986614;
95;12;67.9234619141;106.0;22;136.402892113;13;38.0999984741;105.619659424;17;113.499994159;
96;12;69.9193191528;113.0;23;137.172671437;13;43.6500015259;112.91305542;17;114.842844844;
97;12;71.9908065796;119.0;23;137.965110064;13;46.5842895508;117.410774231;18;117.220962286;
98;12;73.3689956665;121.0;24;138.77714324;13;49.4220962524;121.066452026;19;118.53728205;
99;12;72.7537765503;125.0;23;139.605567694;14;50.7612304688;125.192680359;17;120.850310028;
100;12;73.1430130005;128.0;24;140.447150588;14;51.9850311279;132.220275879;18;123.135354459;
101;12;74.5345535278;127.0;25;141.298736095;16;56.1135368347;134.248168945;16;124.409929812;
102;12;73.926322937;129.0;28;142.15734446;16;57.3369941711;140.27633667;18;125.61673367;
103;12;74.3164138794;131.0;27;143.020255089;17;58.5616760254;146.304779053;17;126.738743544;
104;12;80.2436523438;130.0;31;143.885065198;17;60.6738739014;149.333480835;18;127.730912805;
105;12;82.5594177246;132.0;31;144.749726176;18;61.2730903625;151.820175171;16;128.633661687;
106;12;85.8334732056;134.0;32;145.612552524;18;62.363368988;154.931930542;15;129.449157596;
107;12;90.1188354492;133.0;34;146.472206593;18;64.4449157715;155.046722412;17;131.161104679;
108;12;92.4152603149;135.0;31;147.327663422;19;65.5161132812;158.522521973;17;131.704538703;
109;12;95.7223968506;137.0;35;148.178162813;19;67.5754547119;163.284942627;17;134.362350583;
110;12;98.9150238037;139.0;36;149.02314949;19;68.9362335205;168.408035278;18;137.837616473;
111;12;101.509033203;140.0;37;149.862210035;19;70.2837677002;173.67590332;19;140.929162681;
112;12;104.088180542;141.0;35;150.695013762;19;72.5155029297;171.67590332;19;143.704710424;
113;12;106.652770996;142.0;33;151.521255493;19;72.8704681396;173.675888062;20;146.059241056;
114;12;109.203208923;143.0;32;152.34060955;19;73.7059173584;175.675888062;19;149.124424636;
115;12;111.739906311;144.0;33;153.152692795;19;74.9124450684;178.675888062;20;151.185359478;
116;12;113.763282776;145.0;31;153.86806941;19;77.1125335693;178.675888062;19;154.969262004;
117;12;115.171394348;146.0;32;154.553971529;19;80.3969268799;182.254089355;19;157.817664623;
118;12;115.542495728;146.0;31;155.24332428;19;84.5740203857;187.519104004;19;162.528269112;
119;12;115.915435791;146.0;35;155.934151888;19;87.0868225098;192.529846191;20;166.534960032;
120;12;116.28894043;146.0;35;156.62445426;21;88.4792633057;197.540802002;20;169.957012057;
121;12;116.661735535;146.0;36;157.312232494;22;89.7430267334;202.257415771;20;172.868624866;
122;12;117.032524109;146.0;35;157.995512247;22;90.9868621826;205.397827148;19;175.136014938;
123;12;117.400062561;148.0;34;158.67236948;22;92.2136077881;206.8565979;21;177.060757518;
124;12;116.763137817;149.0;32;159.340951681;22;93.4060821533;208.141738892;22;178.833104193;
125;13;117.12059021;151.0;33;159.999499321;22;94.5833129883;211.435897827;23;180.561583459;
126;13;117.471343994;153.0;33;160.646364689;22;95.7561645508;214.738311768;24;183.242946923;
