Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;4;20.0;2;9.0;11.6999998093;5;24.0;
5;1;12.0;10.0;4;20.0;2;9.80000019073;11.5;5;24.1124999523;
6;1;13.0;10.0;4;20.0;2;10.9337501526;11.5;5;24.2364046574;
7;1;14.0;10.0;4;20.3999996185;2;11.9709215164;11.5;5;24.3725773096;
8;1;14.1800003052;10.1999998093;3;20.7264003754;2;12.3117723465;11.5;5;24.9956032038;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;12.4986810684;11.7299995422;5;25.5367741585;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;12.6610326767;11.9106416702;5;25.9133642912;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;12.7740097046;12.0;5;27.3876771927;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;14.8026885986;12.6000003815;5;28.6529150009;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;16.8026885986;13.0788002014;5;29.7396411896;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;18.8026885986;13.4505519867;5;30.6849572659;
15;1;19.8187427521;12.446267128;4;25.0;2;20.1121520996;13.7328653336;5;31.5258455276;
16;1;20.8187427521;12.5;4;25.0;2;21.2380008698;13.943564415;5;32.0976057053;
17;1;21.8187427521;12.5;4;25.0;2;22.375667572;14.0;6;32.5955629349;
18;1;22.8187427521;12.5;4;25.0;2;23.5250549316;14.0;6;33.1311497688;
19;1;23.25;12.5;4;25.0;2;23.9393444061;14.0;6;33.7016744614;
20;1;23.25;12.5;5;25.0;2;24.110502243;14.0;6;34.3031058311;
21;1;23.25;12.5;6;25.0;2;24.2909317017;14.0;7;34.9300689697;
22;1;23.25;12.5;6;25.0;4;24.479019165;14.0;5;35.5759468079;
23;1;23.25;12.5;6;25.0;4;24.6727828979;14.0;5;36.2330884933;
24;1;23.25;12.5;6;25.0;4;24.8699264526;14.0;5;36.8931274414;
25;1;23.25;12.5;6;25.0;4;25.067937851;14.0;5;37.5473833084;
26;2;23.25;12.5;6;33.5;4;25.264213562;14.0;5;38.1873073578;
27;2;24.25;12.5;7;33.8400001526;4;25.4561920166;14.0;5;38.8049325943;
28;2;25.25;12.5;7;34.1635437012;4;25.6414794922;14.0;6;39.3932685852;
29;2;25.25;12.5;7;34.4692811966;4;25.8179798126;14.0;6;39.9466094971;
30;2;25.25;12.5;7;34.7562685013;4;23.8179798126;15.0;6;40.4607191086;
31;2;25.25;12.5;8;35.0239543915;4;22.8179798126;16.0;6;40.932890892;
32;2;25.25;12.5;8;35.272151947;4;21.8179798126;15.0;6;41.3618888855;
33;2;25.25;12.5;8;35.5009994507;4;21.8179798126;16.0;6;41.747795105;
34;3;25.25;12.5;6;35.7109146118;4;21.8179798126;17.0;6;42.0917930603;
35;3;25.25;12.5;6;35.9025421143;4;21.6275367737;18.0;6;43.3959226608;
36;3;25.25;13.5;7;36.0767059326;4;21.7187767029;19.0;6;43.6828341484;
37;3;25.25;14.5;7;36.2343597412;4;21.7988510132;20.0;6;43.9357533455;
38;3;25.25;16.5;7;36.3765459061;4;21.1807250977;21.0;6;44.1578909159;
39;4;25.25;18.5;5;51.5;4;20.847366333;22.0;7;44.3311508894;
40;4;26.25;21.5;5;52.25;4;20.8993453979;23.0;8;44.3518965244;
41;4;27.25;23.5;6;52.9193744659;4;21.9055690765;23.0;8;44.3728116751;
42;4;27.25;25.5;6;53.5072898865;4;22.9118423462;24.0;7;44.3938889503;
43;4;27.25;26.5;7;55.0162696838;4;23.9181671143;25.0;7;44.4151208401;
44;4;28.25;28.5;7;55.5588263273;4;24.5750007629;27.0;8;44.4364993572;
45;4;29.25;29.5;8;56.0444555283;4;22.9309501648;30.0;8;44.4580165148;
46;4;29.8014144897;30.5;8;56.4813488722;4;21.5750007629;31.6040077209;9;44.4796639681;
47;5;30.8594493866;32.5;8;66.8778855801;4;20.5750007629;32.6148300171;10;44.5014331341;
48;5;33.9228057861;33.5;9;67.548445344;4;20.5750007629;33.6257171631;10;44.5233153105;
49;6;36.9917984009;34.5;8;68.089364171;4;20.5750007629;34.6366577148;11;44.5453014374;
50;6;39.066734314;35.5;8;68.617220521;4;20.5750007629;35.6476516724;11;44.5673824549;
51;6;41.1478767395;36.5;8;69.1319506168;4;20.5750007629;36.6586914062;11;44.5895489454;
52;6;42.4104614258;37.5;8;69.6339919567;4;20.9768638611;37.0;11;44.6117914915;
53;6;43.2046737671;38.5;8;70.1241657734;4;20.5750007629;38.680896759;12;44.6341004372;
54;6;41.3056297302;40.5;8;70.6035528183;4;20.9902305603;39.0;11;44.6564661264;
55;6;40.4133796692;42.5;8;71.0733644962;4;20.5750007629;40.0;13;44.678878665;
56;6;39.5278778076;44.5;9;72.5348188877;4;20.5750007629;41.7144393921;15;44.7013280392;
57;6;39.648979187;47.5;10;73.1190334558;4;20.5750007629;42.7256622314;15;44.7238043547;
58;7;40.0764350891;50.5;9;75.6515308619;4;21.5750007629;40.7369003296;15;44.7462974787;
59;7;40.758140564;53.549369812;11;77.862524271;4;20.5750007629;41.7481498718;16;44.7687973976;
60;7;41.3411483765;56.0638885498;13;79.8013430834;4;21.0306396484;42.0;20;44.7912938595;
61;7;41.8408508301;58.4714164734;12;81.4293994904;4;21.5750007629;40.7706451416;21;44.8137768507;
62;7;42.2326698303;60.7653503418;13;82.7013852596;4;21.0441322327;41.0;23;44.8362361193;
63;8;42.4957275391;62.0776596069;12;83.4881105423;4;21.0508708954;42.0;23;44.8586617708;
64;9;40.4957275391;63.7643241882;11;99.2483315468;4;22.057598114;40.0;25;44.8810436726;
65;9;39.0;66.9346466064;11;101.097442627;4;21.0643119812;41.0;25;44.9033719301;
66;9;39.0;69.8435821533;14;102.888008833;4;20.5750007629;42.8266868591;26;44.9256366491;
67;10;41.0;71.8435821533;13;104.606333256;4;22.0776901245;40.0;27;44.9478281736;
68;10;43.0;75.8435821533;11;106.244817257;4;20.5750007629;41.8489151001;26;46.9460556507;
69;10;45.0;79.8435821533;12;107.800962448;4;20.7465629578;42.8620910645;26;48.5336008072;
70;10;46.0;82.8435821533;10;109.27588129;4;19.7465629578;41.8752441406;25;49.7707146406;
71;10;47.0;87.8435821533;11;110.672724247;4;20.2795829773;41.0;26;50.7241290808;
72;10;48.0;90.8033676147;12;111.99529171;4;21.287437439;42.0;25;51.2849782705;
73;11;48.169883728;92.7594604492;11;113.247026443;4;20.2952632904;41.0;25;51.580493927;
74;11;48.2583427429;94.2049560547;13;114.331700325;4;19.7465629578;41.9274978638;26;51.8322832584;
75;11;48.2999954224;95.6470336914;13;115.257971764;4;20.3108234406;41.0;26;51.9066226482;
76;11;48.2999954224;97.08152771;13;116.156359673;4;20.0;41.9533119202;26;51.932235837;
77;12;47.2999954224;97.3984527588;13;117.019072533;4;21.0;41.9661178589;27;51.9576981068;
78;12;51.3981933594;100.70841217;13;117.839195251;4;19.0;43.9788513184;27;51.9829974174;
79;12;53.8839187622;104.007667542;14;118.610994339;4;18.0;45.9915008545;28;52.0081219673;
80;12;54.9610977173;105.665016174;17;119.330126762;5;17.0;48.0040588379;28;52.0330603123;
81;12;56.0330123901;107.006385803;17;119.993747711;5;17.0;47.0165290833;28;52.0578014851;
82;12;56.2993774414;108.32182312;17;120.60051918;5;16.0;49.0289001465;28;52.0823345184;
83;12;56.3600540161;109.610527039;18;122.121998787;5;16.0;51.0411682129;30;52.1066491604;
84;12;57.4122009277;111.861000061;21;122.539649963;5;17.0;50.0533256531;30;52.1307356358;
85;12;58.4499664307;114.049819946;22;122.918372631;5;18.6392211914;49.0;30;52.1545841694;
86;12;58.591835022;116.218597412;23;123.260014772;5;19.0;50.0;31;52.1781859398;
87;12;58.6259994507;118.368225098;24;123.567006946;5;20.0;50.0890922546;31;52.2015321255;
88;12;58.6567001343;120.499954224;26;123.84215343;5;21.0;50.1007652283;32;52.2246143818;
89;13;57.6842155457;127.368225098;26;124.088449717;5;22.6673851013;49.0;32;52.2474253178;
90;13;55.7088470459;133.168228149;26;124.304816008;5;23.6742286682;49.0;32;52.25;
91;13;55.7135543823;135.168228149;29;124.353031397;5;24.0;50.0;32;52.25;
92;14;55.7353057861;134.168228149;30;124.402376056;5;25.0;50.125;33;52.25;
93;15;53.7402381897;136.168228149;29;124.452828288;5;25.6000003815;50.125;33;52.25;
94;15;52.7452850342;138.168228149;29;124.504362583;5;25.6000003815;51.125;34;52.25;
95;15;52.7504348755;137.168228149;33;125.556949615;5;24.2750015259;52.0;35;52.25;
96;15;51.755695343;140.168228149;33;125.670556068;5;23.2750015259;54.0;35;52.25;
97;15;51.7610549927;143.168228149;33;125.916131258;5;21.6000003815;56.0;33;52.25;
98;15;53.8916130066;141.168228149;35;126.182052374;5;20.6000003815;58.0;22;52.25;
99;15;53.9182052612;143.168228149;35;126.469482422;5;20.6000003815;57.0;22;52.25;
100;15;54.9469490051;145.168228149;34;126.779532194;5;18.6000003815;59.0;20;52.25;
