Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;13.1000003815;6;23.0;
3;2;11.3000001907;10.0;4;21.0599999428;1;8.0;12.1000003815;6;23.0;
4;2;11.3179998398;10.0;4;21.1229639053;1;9.0;11.5;6;23.0;
5;2;12.5053339005;10.0;4;21.1889609098;2;9.60000038147;11.6999998093;5;24.0;
6;2;13.5350322723;10.0;4;21.2580518723;2;10.9000005722;11.5;5;24.0750000477;
7;2;14.5661230087;10.0;4;21.7428686619;2;11.9225006104;11.5;5;24.1548187733;
8;2;14.7842912674;10.1999998093;4;22.1586660147;2;12.2464456558;11.5;5;24.7111896276;
9;2;14.9713993073;10.3632001877;4;23.3744058609;2;12.4133577347;11.7299995422;5;25.1756821871;
10;2;15.5184831619;10.9097137451;4;24.4179002047;2;12.5527048111;11.9106416702;5;25.4647227526;
11;2;17.5184822083;11.3658018112;4;25.3010519743;2;12.6394176483;12.0;5;26.8117125034;
12;2;19.5184822083;11.7372808456;4;26.0431767702;2;14.629899025;12.6000003815;5;27.9286828041;
13;2;20.7078437805;12.0336990356;5;26.6668455601;2;16.6298980713;13.0788002014;5;28.8444935083;
14;2;20.8187427521;12.5864105225;5;27.194732666;2;18.6298980713;13.4505519867;5;29.5948424339;
15;2;21.8187427521;12.7915973663;5;27.4794170856;2;19.785118103;13.7328653336;5;30.21575737;
16;2;23.8187427521;12.5;5;27.6658837795;2;20.8449745178;13.943564415;5;30.542195797;
17;2;25.0183906555;12.5;5;27.86140275;2;21.9090442657;14.0;6;30.769920826;
18;2;26.1063728333;12.5;5;28.0656666756;2;22.9773616791;14.0;6;31.0117371082;
19;2;26.6295509338;12.5;5;28.2782502174;2;22.3999996185;14.9035215378;6;31.2673811913;
20;2;26.7252120972;12.5;5;28.4986059666;2;23.3802146912;14.0;6;31.5363721848;
21;2;25.25;13.3746519089;7;28.7260642052;2;23.4609107971;14.0;6;31.8179957867;
22;2;25.25;13.4315156937;7;28.9598350525;2;22.3999996185;15.0;7;32.1112942696;
23;2;26.25;12.5;8;29.1990156174;2;23.3999996185;14.0;7;32.4150657654;
24;2;27.1395568848;12.5;8;29.4425997734;2;22.3999996185;15.0;7;32.7278704643;
25;3;25.25;13.5;7;29.6894927025;2;22.3999996185;15.4183616638;7;33.0480480194;
26;3;25.25;14.3757972717;7;29.9385285378;2;22.3999996185;16.4183616638;6;33.3737454414;
27;3;25.25;14.4754114151;7;30.1884908676;2;22.3999996185;16.6868724823;6;33.7029547691;
28;3;25.25;14.5753965378;7;30.4381356239;2;21.3999996185;15.6868724823;6;34.033557415;
29;3;25.25;14.6752548218;7;30.6862158775;3;21.210067749;16.0;5;34.3633785248;
30;3;25.25;14.7744865417;7;30.9315071106;3;20.3090133667;17.0;5;34.6902413368;
31;3;25.25;14.8726024628;7;31.1728301048;3;19.4070720673;18.0;5;35.0120258331;
32;3;25.25;14.9691314697;7;31.4090747833;3;18.5036067963;19.0;5;35.3267235756;
33;3;25.25;15.0636301041;8;31.6392197609;3;17.5980167389;20.0;6;35.6324877739;
34;3;25.25;15.1556873322;8;31.8623495102;3;16.6897468567;21.0;6;35.9276752472;
35;3;25.25;15.2449398041;8;32.0776662827;3;16.3783035278;22.0;6;36.2108774185;
36;3;26.25;17.2449398041;8;32.2844991684;3;16.4632644653;23.0;8;36.4809436798;
37;3;27.25;19.2449398041;8;32.4823098183;3;15.4632635117;22.0;7;36.7369880676;
38;3;25.25;21.2449398041;8;32.6706910133;3;15.4632635117;22.0;7;36.9783916473;
39;3;25.25;23.2449398041;9;33.8493652344;3;16.4632644653;23.0;8;37.204791069;
40;3;27.25;23.5;10;34.1881760359;3;16.7614364624;24.0;8;37.4160604477;
41;3;29.25;24.5;11;34.5439929962;3;16.8248176575;25.0;8;38.612285614;
42;3;30.25;25.5;11;34.9204137325;3;17.8836860657;26.0;9;38.8987383842;
43;3;30.9967651367;26.5;12;35.3213335276;3;18.9381217957;27.0;10;39.1807097197;
44;3;31.0594787598;27.5;12;35.7508425713;3;20.3542137146;25.0;12;39.4594261646;
45;3;31.1179351807;28.3621711731;13;36.2130916119;3;19.391834259;26.0;12;39.7362008095;
46;3;31.1722640991;28.4987792969;11;36.7120978832;3;19.444562912;27.0;14;40.012393117;
47;4;31.2226219177;27.5;10;37.2515099049;3;18.4890995026;30.0;15;40.2893666029;
48;4;31.2691783905;27.5;11;37.8073790073;3;18.5373725891;33.0;15;40.4651488066;
49;4;31.2999992371;27.5;12;38.3477458954;3;17.5895442963;33.0;16;40.6525228024;
50;4;31.2999992371;27.5;12;38.9413113594;3;18.0;34.0;16;40.8537294865;
51;4;29.2999992371;28.5;12;39.586581707;3;19.7061195374;33.0;17;41.0690078735;
52;4;28.2999992371;29.5;12;40.2800674438;3;20.7707023621;33.0;17;41.2984457016;
53;4;27.2999992371;30.5;13;41.0160870552;3;21.8395347595;33.0;17;41.5419540405;
54;4;27.25;31.1000003815;14;41.7867279053;3;22.9125862122;34.0;18;41.799243927;
55;5;27.25;31.1000003815;11;63.5820074081;3;24.9897727966;32.0;19;42.0698068142;
56;5;30.25;31.1000003815;12;65.6402614117;4;24.0;34.0;18;42.352899313;
57;5;34.25;32.0999984741;12;67.5183129311;4;25.3999996185;34.0;18;42.6475343704;
58;5;36.7458877563;33.5;12;71.3607677221;4;26.6442604065;32.0;19;42.9524803162;
59;6;39.2201766968;36.0;11;84.7115231752;4;25.7357444763;33.0;19;43.2662696838;
60;6;41.8025627136;39.3899993896;12;88.0901226997;4;25.8298797607;34.0;19;43.5872173309;
61;7;44.1657295227;41.6872596741;11;91.0090880394;4;25.3999996185;33.0;20;43.9134492874;
62;7;44.8585472107;43.9097442627;12;93.3667804003;5;25.3999996185;33.0;21;44.2429418564;
63;8;46.5649757385;46.0;10;108.018009782;5;26.122882843;34.0;21;44.5735664368;
64;8;48.0348472595;49.0;11;110.318954349;5;27.2220687866;32.0;22;44.9031443596;
65;8;49.4577713013;52.0;9;112.140949607;5;24.3999996185;34.0;22;46.2295031548;
66;8;50.7914924622;55.0;10;113.773627758;5;26.3999996185;35.0;23;46.620533824;
67;8;52.0843544006;58.0;10;116.219930649;5;29.3999996185;34.0;23;47.0083960295;
68;8;54.3388175964;62.0;10;117.688679934;5;28.6092720032;36.0;23;47.3914046288;
69;8;54.5583686829;66.0;12;119.030430436;5;28.7006435394;38.0;23;48.7680712938;
70;8;54.7470588684;70.0;13;120.266654015;5;28.7006435394;39.0;24;49.1671330929;
71;8;54.9090690613;74.0;14;121.352036238;5;29.7006435394;40.0;23;51.4030826092;
72;9;55.0176620483;78.0;13;132.164238691;5;29.7006435394;40.0;24;53.2720332146;
73;9;53.0999984741;84.8480072021;15;133.444672108;5;27.7006435394;43.2291984558;24;54.8299386501;
74;9;53.0999984741;90.1266174316;19;134.673424244;5;27.7006435394;42.2291984558;24;56.1382625103;
75;9;53.0999984741;93.421875;22;135.80077219;5;28.7006435394;44.5393829346;25;57.082457304;
76;10;53.5999984741;96.7561035156;23;136.97810483;5;27.7006435394;47.1399765015;26;57.7567670345;
77;11;54.2603302002;99.1315155029;23;138.206528902;6;27.7006435394;45.280128479;24;65.6527985334;
78;11;54.3448295593;100.549255371;23;139.484944105;6;29.3999996185;45.4273796082;26;66.4312666655;
79;11;54.4217071533;102.008834839;24;140.809103727;7;26.3999996185;49.5816688538;25;67.0991342068;
80;11;54.8910942078;102.707855225;25;142.170851469;7;26.3999996185;52.9562225342;24;67.7463940382;
81;11;55.9532737732;103.241622925;25;143.557729483;7;26.3999996185;57.9107818604;24;68.3733708858;
82;11;56.2086296082;103.803100586;26;145.953142405;7;25.7970619202;62.0851097107;25;68.9805496931;
83;12;57.2576179504;105.382949829;26;148.487174153;7;25.8452377319;63.9661254883;25;69.5685099363;
84;12;59.3007507324;106.738418579;27;150.068821192;8;26.4904556274;65.9944763184;24;70.1378650665;
85;12;59.3385429382;117.187255859;28;151.525956988;8;27.5327568054;68.0232391357;24;70.6024044752;
86;12;58.3499984741;124.187255859;30;152.905251145;8;28.172203064;71.0523834229;25;71.0259137154;
87;12;58.3499984741;130.187255859;28;154.242107034;8;28.2088832855;74.0818939209;26;71.4448809624;
88;12;59.3499984741;130.077606201;29;155.52609694;8;27.2428970337;77.0523834229;26;71.8584783077;
89;13;56.3499984741;133.707489014;28;156.752234578;9;27.274356842;80.0523834229;20;88.2545633316;
90;14;55.3499984741;136.97277832;28;158.004915953;9;28.7000007629;84.0523834229;21;89.3657305241;
91;15;56.3499984741;134.261795044;27;159.217012405;9;30.7000007629;88.0523834229;22;90.3817443848;
92;15;53.3499984741;137.575592041;28;160.396409512;9;31.7000007629;92.0523834229;22;91.3018093109;
93;15;51.3499984741;143.914825439;28;161.552308321;9;33.7000007629;93.0497436523;23;92.1290884018;
94;15;54.3499984741;141.279663086;29;163.69394803;9;33.7000007629;96.2196960449;24;92.8695278168;
95;15;54.3499984741;142.669570923;31;165.889555216;9;34.7000007629;99.3863525391;29;93.5307307243;
96;15;55.3499984741;148.083358765;34;168.047476053;9;36.7000007629;100.548965454;29;94.1210081577;
97;15;59.3499984741;148.518951416;35;170.226372719;9;36.2999992371;104.044036865;29;94.6486792564;
98;15;60.3499984741;152.973388672;36;175.442344189;9;36.2999992371;107.227874756;30;94.9253408909;
99;15;60.9980010986;160.576141357;37;180.11424315;9;37.2999992371;107.405845642;31;95.1883013248;
100;16;63.5506134033;162.20880127;38;184.30932796;9;36.2999992371;110.577507019;31;95.4416563511;
