Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;2;11.3000001907;10.0;4;21.0;1;9.0;11.5;6;23.0;
5;2;12.4499998093;10.0;4;21.0599999428;1;9.60000038147;11.5;6;23.0;
6;2;13.4770002365;10.0;4;21.1229639053;1;10.6000003815;11.5;6;23.0;
7;2;14.5053339005;10.0;4;21.6001901627;1;11.6000003815;11.5;6;23.0;
8;2;14.7200860977;10.1999998093;4;22.0082015991;1;11.8999996185;11.5;6;23.4599990845;
9;2;14.9036903381;10.3632001877;4;23.2129787207;1;12.0380001068;11.7299995422;6;23.8212833405;
10;2;15.4458408356;10.9097137451;4;24.245090127;1;12.1463851929;11.9106416702;6;24.0;
11;2;17.4458408356;11.3658018112;4;25.1164904833;1;12.2000007629;12.0;6;25.2000007629;
12;2;19.4458408356;11.7372808456;4;25.8465604782;2;14.1463851929;12.8000001907;5;27.1576004028;
13;2;20.6193656921;12.0336990356;5;26.4579504728;2;16.1463851929;13.0788002014;5;27.9411039352;
14;2;21.6851844788;12.2662630081;4;26.9734284878;2;18.1463851929;13.4505519867;4;28.5469145775;
15;2;22.7551460266;12.446267128;4;27.245682478;2;19.470741272;13.7328653336;3;29.0106823444;
16;2;23.8292999268;12.5;4;27.4198198318;2;20.4834518433;13.943564415;3;29.1671074629;
17;2;24.907661438;12.5;4;27.6032464504;2;21.4965171814;14.0;4;29.211841464;
18;2;25.9902038574;12.5;4;27.7958021164;2;22.5099372864;14.0;4;29.2577478886;
19;2;26.5081100464;12.5;5;27.9972171783;2;22.7773246765;14.0;4;29.3048160076;
20;2;26.5987472534;12.5;5;28.207105875;2;22.3999996185;14.3914451599;4;29.3530313969;
21;2;26.6931972504;12.5;5;28.4249610901;2;22.8059082031;14.0;5;29.4023760557;
22;2;26.7912330627;12.5;4;28.6501536369;3;22.3999996185;14.420712471;4;29.4528282881;
23;2;26.8925685883;12.5;4;28.8819327354;3;22.3999996185;14.4358482361;4;29.5043625832;
24;2;26.9968700409;12.5;4;29.1194319725;3;22.3999996185;14.4513092041;4;29.5569496155;
25;3;27.1037445068;12.5;3;29.3616781235;3;22.8670845032;14.0;4;29.6105561256;
26;3;27.2127552032;12.5;3;29.60760355;3;22.8831672668;14.0;4;29.6651450396;
27;3;27.3234214783;12.5;3;29.8560638428;3;22.3999996185;14.832572937;4;29.72067523;
28;3;27.4352283478;12.5;3;30.1058568954;3;22.3999996185;14.8603372574;4;29.7771017551;
29;3;27.5476360321;12.5;3;30.3557448387;3;22.9331302643;14.0;4;29.8343759775;
30;3;27.6600856781;12.5;3;30.6044793129;3;22.3999996185;14.9171876907;5;29.8924454451;
31;3;27.7720146179;12.5;2;30.8508253098;4;20.9677333832;15.0;3;29.9512542486;
32;3;27.8828716278;12.5;2;31.0935864449;4;19.985376358;16.0;3;30.0107431412;
33;3;27.9921150208;12.5;2;31.3316273689;4;20.3999996185;15.0;3;30.0708494186;
34;3;28.09923172;12.5;3;32.5638952255;4;19.0212554932;15.0;3;30.1315076351;
35;3;29.2037525177;12.5;3;32.8194377422;4;19.3999996185;15.0;3;30.1926498413;
36;3;30.3052482605;15.5;3;33.0680077076;4;18.0577945709;15.0;3;31.2542052269;
37;3;30.8806037903;18.5;3;33.3088858128;4;19.3999996185;15.6999998093;3;31.4761010408;
38;3;30.9889984131;21.5;3;33.5414807796;4;19.0948295593;15.0;3;31.722006917;
39;3;31.0936660767;24.5;3;33.7653330564;4;18.5166015625;16.0;3;31.9947385788;
40;3;31.1944007874;27.5;3;33.980112195;4;17.5984210968;17.0;4;32.2972513437;
41;3;31.2910499573;27.5;2;34.1856107712;5;17.2891750336;18.0;4;32.6325700283;
42;3;30.833568573;27.5;4;34.3817379475;5;17.3897705078;19.0;4;33.003690958;
43;3;31.4717826843;27.5;4;34.5685064793;5;17.5011062622;20.0;4;33.4134509563;
44;3;31.5558280945;27.5;5;34.7460227013;5;17.8071117401;21.0;6;33.8643603325;
45;3;31.6357097626;27.5;5;34.9144736528;5;18.8257522583;23.0;6;34.3584012985;
46;3;31.7115135193;27.5;5;35.0741147995;5;19.8443107605;25.0;6;34.8967964649;
47;3;31.1547584534;27.5;5;35.2252566814;5;21.8627662659;27.0;8;35.4797613621;
48;3;31.8513660431;27.5;5;35.36825037;5;23.243927002;29.0;6;36.1062569618;
49;3;31.9157123566;27.5;5;35.5034803152;5;24.4318771362;29.0;6;36.7737717628;
50;3;31.2983188629;27.5;5;35.5447884798;5;25.6321315765;29.0;9;37.4781665802;
51;3;31.9951553345;27.5;7;35.5827163458;5;26.8434486389;29.0;10;38.2136149406;
52;3;32.01222229;27.5;7;35.6209751368;5;27.4640846252;29.0;10;38.9726734161;
53;3;32.0294380188;27.5;5;35.6595385075;5;27.6918010712;29.0;10;39.7465016842;
54;3;32.0467910767;27.5;5;35.6983793974;5;27.9239501953;29.0;10;40.5252299309;
55;3;32.0642700195;27.5;6;36.9344537258;5;28.1575679779;29.0;8;41.2984557152;
56;3;32.6205062866;28.0;6;37.9384721518;5;28.3895359039;29.0;7;42.0558218956;
57;3;33.0723114014;28.3899993896;6;38.7452471256;5;28.6167449951;29.0;7;42.7876052856;
58;3;33.4353599548;28.6872596741;7;39.3911087513;5;28.8362808228;29.0;8;43.4852538109;
59;3;33.7259979248;28.9097423553;6;39.7616248131;5;29.0455760956;29.0;8;44.1418032646;
60;3;33.8927307129;29.0;7;39.9412591457;5;27.0609397888;30.0;8;44.7521333694;
61;3;33.9735641479;29.0;6;40.1072108746;5;26.075969696;31.0;8;45.3130486012;
62;3;34.0482444763;29.0;6;40.1681680679;5;25.5137729645;32.0;10;46.823196888;
63;3;34.0756759644;29.0;5;40.2295670509;5;27.5281124115;31.0;11;47.3028621674;
64;3;34.103302002;29.0;5;40.2913358212;5;29.5420970917;31.0;11;47.7338657379;
65;3;34.1310997009;29.0;4;40.3534004688;5;30.555721283;32.0;11;48.118845582;
66;3;34.1590270996;29.0;4;40.4156856537;5;31.5689849854;33.0;10;48.4611338377;
67;3;34.1870574951;29.0;6;40.4781146049;5;32.2139968872;34.0;10;48.764467001;
68;3;34.2151489258;29.0;6;40.5406098366;5;32.2987709045;34.7713279724;12;51.1694778204;
69;3;34.243270874;29.0;7;40.6030933857;5;30.7637825012;36.4859695435;13;53.1391220093;
70;3;34.2713928223;29.0;7;40.665487051;5;28.8418750763;39.0299224854;12;54.7290723324;
71;3;34.2994689941;29.0;8;40.7277131081;6;28.0741138458;41.4318504333;11;56.004165411;
72;3;34.3274688721;29.0;9;40.7896945477;6;28.5353660583;40.7228279114;13;56.8557893038;
73;3;34.3553619385;29.0;9;40.8513553143;6;27.6000003815;42.8456115723;15;57.4129458666;
74;3;34.3831100464;29.0;10;40.9126207829;6;27.6000003815;44.8607635498;14;57.8999083042;
75;3;34.4106788635;29.0;9;40.9734182358;6;27.6000003815;46.3785552979;15;58.3256624937;
76;3;34.4380378723;29.0;10;41.0336771011;7;28.6000003815;45.3938713074;12;68.5718789101;
77;3;34.4651527405;29.0;10;41.0933289528;7;28.1829738617;47.0;12;69.2244721651;
78;3;34.4919967651;29.0;9;41.1523084641;7;28.2221279144;50.9221687317;13;69.8458217382;
79;3;34.5185394287;29.0;7;41.2105534077;7;28.6000003815;52.9221687317;14;70.4326227903;
80;3;34.5447463989;29.0;6;41.2680046558;7;30.6000003815;56.9221687317;15;70.982626915;
81;4;34.570602417;29.0;5;41.3246064186;7;32.2603302002;60.9221687317;15;71.4946118593;
82;4;34.5960693359;29.0;5;41.3803067207;7;32.344833374;63.9221687317;14;71.9682935476;
83;4;34.6211357117;29.0;5;41.4350574017;7;32.4217071533;66.922164917;14;72.4041984081;
84;4;34.6457748413;29.0;6;41.4888141155;7;32.4910964966;69.0159301758;11;72.8035153151;
85;4;34.6699638367;29.0;6;41.5415365696;7;32.553276062;71.0316619873;9;73.1679393053;
86;4;34.6936912537;29.0;6;41.5931885242;7;32.6086273193;73.0474090576;11;73.499525547;
87;4;34.7169342041;29.0;6;41.6437380314;7;33.6576156616;71.2588119507;11;73.8005502224;
88;4;34.7396812439;29.0;7;41.6931567192;7;32.7007484436;72.3179779053;13;74.0734027624;
89;4;34.7619171143;29.0;6;41.7414205074;8;32.7385444641;73.3749160767;10;89.2248164415;
90;4;34.7836380005;29.0;7;41.7885093689;8;34.75;72.4296569824;11;90.3710237741;
91;4;34.8048286438;29.0;7;41.8344068527;8;34.75;74.4822463989;10;91.3860180378;
92;4;34.8254814148;29.0;6;41.8791003227;8;35.75;76.5167312622;11;92.2577496767;
93;4;34.8455924988;29.0;8;41.9225811958;8;37.75;75.5323638916;12;93.0201896429;
94;4;34.8651580811;29.0;8;41.96484375;8;35.75;78.5479431152;11;93.6756094694;
95;5;34.8841781616;29.0;5;61.2277812958;7;29.75;75.5634765625;11;74.4699368477;
96;5;30.0999984741;33.0;5;61.7608165741;7;31.75;71.578956604;12;74.4919531345;
97;5;31.0999984741;34.5999984741;4;62.2032966614;7;31.75;72.594367981;9;74.5138677359;
98;5;28.0999984741;37.5999984741;6;62.5662899017;7;32.75;73.6097106934;9;74.5356714725;
99;5;29.0999984741;37.5999984741;7;63.0611505508;7;33.75;71.6249694824;11;74.5573554039;
100;5;27.5999984741;40.6800003052;7;63.401599884;7;32.75;72.6401519775;13;74.5789107084;
