Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;11.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0;1;11.0;10.0;5;20.0;
4;2;8.29999923706;10.5;4;22.8400001526;2;11.3000001907;10.0;4;21.0;
5;2;8.42599964142;10.9200000763;4;23.5301437378;2;12.4499998093;10.0;4;21.0900000334;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;13.4905004501;10.0;4;21.1871190071;
7;2;10.4194869995;11.543302536;4;24.5283432007;2;14.5342035294;10.0;4;21.7036092281;
8;2;10.5188770294;11.7641716003;4;25.1298823357;2;14.7666244507;10.1999998093;4;22.1564130783;
9;2;10.6542234421;12.0549411774;4;25.6057839394;2;14.9703855515;10.3632001877;4;23.4291926622;
10;2;10.7613010406;12.2827939987;4;25.9785410166;2;15.5431365967;10.9097137451;4;24.540822506;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;17.5431365967;11.3658018112;4;25.5043385029;
12;2;13.7658882141;12.5;5;26.1018965244;2;19.5431365967;11.7372808456;4;26.3401436806;
13;2;15.7658882141;12.5;5;26.1228116751;2;20.8414783478;12.0336990356;5;27.0718023777;
14;2;16.7798900604;12.5;5;26.1438889503;2;21.9614181519;12.2662630081;4;27.7228300571;
15;2;17.7846317291;12.5;5;26.1651208401;2;23.092376709;12.446267128;4;28.1464314461;
16;2;18.7894077301;12.5;5;26.1864993572;2;24.2346363068;12.5;4;28.4879314899;
17;2;19.7942180634;12.5;5;26.2080165148;2;25.3883113861;12.5;4;28.8545851707;
18;2;19.8968029022;12.5;6;26.2296639681;2;26.5533065796;12.5;4;29.2456488609;
19;2;19.9016742706;12.5;6;26.2514331341;2;27.1605415344;12.5;4;29.659784317;
20;2;19.9065723419;12.5;6;26.2733153105;2;27.3469028473;12.5;4;30.0950183868;
21;2;19.9114952087;12.5;7;26.2953014374;2;27.5427589417;12.5;6;30.5487289429;
22;2;19.9164428711;12.5;7;26.3173824549;2;27.7469291687;12.5;6;31.0176672935;
23;2;19.9214115143;12.5;7;26.3395489454;2;27.957950592;12.5;6;31.4980173111;
24;3;19.926399231;12.5;6;26.3617914915;2;28.1741065979;12.5;7;31.9854974747;
25;3;19.9314041138;12.5;6;26.3841004372;3;28.3934745789;12.5;6;32.4754953384;
26;3;19.625;12.9152297974;6;26.4064661264;3;28.6139717102;12.5;7;32.9632344246;
27;3;17.9414558411;13.5;6;26.428878665;3;28.8334560394;12.5;7;33.4439563751;
28;3;18.625;13.2144393921;6;26.4513280392;3;29.049779892;12.5;7;33.9131059647;
29;3;16.95154953;13.5;6;26.4738043547;4;29.2608985901;12.5;5;59.3665065765;
30;3;17.625;13.2369022369;6;26.4962974787;4;30.4649276733;13.5;5;61.5505027771;
31;3;18.625;13.2481489182;6;26.5187973976;4;31.6602249146;14.5;5;63.3664493561;
32;3;19.625;13.2593984604;6;26.5412938595;4;31.8454322815;15.5;5;64.8359870911;
33;3;19.625;13.270647049;6;26.5637768507;4;32.0195045471;16.5;5;67.0042610168;
