Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;11.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;12.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;4;24.086605072;1;13.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;4;24.5283432007;1;14.0;10.0;4;20.3999996185;
8;2;10.5188770294;11.7641716003;4;25.1298823357;1;14.1800003052;10.1999998093;4;20.7264003754;
9;2;10.6542234421;12.0549411774;4;25.6057839394;2;14.7768793106;10.3632001877;3;22.8194274902;
10;2;10.7613010406;12.2827939987;4;25.9785410166;2;15.2687425613;10.9097137451;3;23.7716035843;
11;2;10.8451719284;12.4589796066;4;26.0811508894;2;17.268743515;11.3658018112;3;24.5557456017;
12;2;12.8451719284;12.5;4;26.1018965244;2;19.268743515;11.7372808456;3;25.1909515858;
13;2;14.8451709747;12.5;4;26.1228116751;2;20.3243408203;12.0336990356;3;25.6996334791;
14;2;15.859172821;12.5;4;26.1438889503;2;20.5648345947;12.2662630081;3;26.10437572;
15;2;16.8639163971;12.5;3;26.1651208401;2;20.746969223;12.446267128;3;26.2577478886;
16;2;17.8686923981;12.5;3;26.1864993572;2;20.8159866333;12.5;3;26.3048160076;
17;2;18.8735027313;12.5;3;26.2080165148;2;22.7888088226;12.5;3;26.3530313969;
18;2;19.6065406799;12.8624048233;3;26.2296639681;2;23.2016410828;13.1088638306;3;26.4023760557;
19;2;19.625;12.8688993454;3;26.2514331341;2;24.2016410828;13.1310691833;4;26.4528282881;
20;2;19.625;12.8754301071;5;26.2733153105;2;25.8554134369;12.5;6;26.5043625832;
21;2;19.625;12.8819942474;6;26.2953014374;2;25.25;13.1769628525;6;26.5569496155;
22;2;19.9164428711;12.5;6;26.3173824549;2;25.25;13.200627327;7;26.6105561256;
